,Zones,Value,Occupancy Type,Unit
456,Zone 4,1587.54207145,Working Hours,CO2 [ppm]
457,Zone 4,1525.31629939,Working Hours,CO2 [ppm]
458,Zone 4,1485.92593988,Working Hours,CO2 [ppm]
459,Zone 4,1457.08157952,Working Hours,CO2 [ppm]
460,Zone 4,1451.56550142,Working Hours,CO2 [ppm]
461,Zone 4,1424.88776655,Working Hours,CO2 [ppm]
462,Zone 4,1384.60953394,Working Hours,CO2 [ppm]
463,Zone 4,1366.3500108,Working Hours,CO2 [ppm]
464,Zone 4,1344.3867081,Working Hours,CO2 [ppm]
465,Zone 4,1366.79602117,Working Hours,CO2 [ppm]
466,Zone 4,1367.99079205,Working Hours,CO2 [ppm]
467,Zone 4,1362.41868369,Working Hours,CO2 [ppm]
468,Zone 4,1337.84791593,Working Hours,CO2 [ppm]
469,Zone 4,1332.51400637,Working Hours,CO2 [ppm]
470,Zone 4,1339.36907295,Working Hours,CO2 [ppm]
471,Zone 4,1344.9528637,Working Hours,CO2 [ppm]
472,Zone 4,1327.79858113,Working Hours,CO2 [ppm]
473,Zone 4,1322.42653262,Working Hours,CO2 [ppm]
474,Zone 4,1327.57214008,Working Hours,CO2 [ppm]
475,Zone 4,1286.0672429,Working Hours,CO2 [ppm]
476,Zone 4,1279.01915562,Working Hours,CO2 [ppm]
477,Zone 4,1273.8505365,Working Hours,CO2 [ppm]
478,Zone 4,1259.29096483,Working Hours,CO2 [ppm]
479,Zone 4,1279.87980948,Working Hours,CO2 [ppm]
480,Zone 4,1285.64127423,Working Hours,CO2 [ppm]
481,Zone 4,1279.38409262,Working Hours,CO2 [ppm]
482,Zone 4,1325.91812951,Working Hours,CO2 [ppm]
483,Zone 4,1335.34705483,Working Hours,CO2 [ppm]
484,Zone 4,1326.8661355,Working Hours,CO2 [ppm]
485,Zone 4,1320.48031003,Working Hours,CO2 [ppm]
486,Zone 4,1329.8604562,Working Hours,CO2 [ppm]
487,Zone 4,1298.49153661,Working Hours,CO2 [ppm]
488,Zone 4,1297.98960166,Working Hours,CO2 [ppm]
489,Zone 4,1280.10406484,Working Hours,CO2 [ppm]
490,Zone 4,1326.88207028,Working Hours,CO2 [ppm]
491,Zone 4,1341.60321497,Working Hours,CO2 [ppm]
492,Zone 4,1362.74484459,Working Hours,CO2 [ppm]
493,Zone 4,1364.479308,Working Hours,CO2 [ppm]
494,Zone 4,1364.81398798,Working Hours,CO2 [ppm]
495,Zone 4,1364.28458188,Working Hours,CO2 [ppm]
496,Zone 4,1361.44080265,Working Hours,CO2 [ppm]
497,Zone 4,1351.98886862,Working Hours,CO2 [ppm]
498,Zone 4,1354.61197794,Working Hours,CO2 [ppm]
499,Zone 4,1365.82186796,Working Hours,CO2 [ppm]
500,Zone 4,1357.59558992,Working Hours,CO2 [ppm]
501,Zone 4,1361.20633092,Working Hours,CO2 [ppm]
502,Zone 4,1365.78620769,Working Hours,CO2 [ppm]
503,Zone 4,1379.57577084,Working Hours,CO2 [ppm]
504,Zone 4,1387.6987393,Working Hours,CO2 [ppm]
505,Zone 4,1388.79702155,Working Hours,CO2 [ppm]
506,Zone 4,1383.92136312,Working Hours,CO2 [ppm]
507,Zone 4,1375.24847705,Working Hours,CO2 [ppm]
508,Zone 4,1355.09747509,Working Hours,CO2 [ppm]
509,Zone 4,1325.86924032,Working Hours,CO2 [ppm]
510,Zone 4,1305.67556057,Working Hours,CO2 [ppm]
511,Zone 4,1282.87014121,Working Hours,CO2 [ppm]
512,Zone 4,1266.24764345,Working Hours,CO2 [ppm]
513,Zone 4,1269.90442483,Working Hours,CO2 [ppm]
514,Zone 4,1266.29879723,Working Hours,CO2 [ppm]
515,Zone 4,1265.62334312,Working Hours,CO2 [ppm]
516,Zone 4,1249.61284969,Working Hours,CO2 [ppm]
517,Zone 4,1235.49730682,Working Hours,CO2 [ppm]
518,Zone 4,1222.16823831,Working Hours,CO2 [ppm]
519,Zone 4,1211.8402452,Working Hours,CO2 [ppm]
520,Zone 4,1214.38167318,Working Hours,CO2 [ppm]
521,Zone 4,1226.59827156,Working Hours,CO2 [ppm]
522,Zone 4,1237.49064528,Working Hours,CO2 [ppm]
523,Zone 4,1259.27911062,Working Hours,CO2 [ppm]
524,Zone 4,1280.13797393,Working Hours,CO2 [ppm]
525,Zone 4,1299.22640308,Working Hours,CO2 [ppm]
526,Zone 4,1325.89618766,Working Hours,CO2 [ppm]
527,Zone 4,1342.07100086,Working Hours,CO2 [ppm]
528,Zone 4,1371.34033756,Working Hours,CO2 [ppm]
529,Zone 4,1398.26366715,Working Hours,CO2 [ppm]
530,Zone 4,1402.87328044,Working Hours,CO2 [ppm]
531,Zone 4,1427.30945449,Working Hours,CO2 [ppm]
532,Zone 4,1415.81153216,Working Hours,CO2 [ppm]
533,Zone 4,1422.59793094,Working Hours,CO2 [ppm]
534,Zone 4,1426.21238741,Working Hours,CO2 [ppm]
535,Zone 4,1427.57417076,Working Hours,CO2 [ppm]
536,Zone 4,1424.06156382,Working Hours,CO2 [ppm]
537,Zone 4,1438.51179199,Working Hours,CO2 [ppm]
538,Zone 4,1443.1468447,Working Hours,CO2 [ppm]
539,Zone 4,1434.50427423,Working Hours,CO2 [ppm]
540,Zone 4,1392.7652165,Working Hours,CO2 [ppm]
541,Zone 4,1317.02789005,Working Hours,CO2 [ppm]
542,Zone 4,1282.78857609,Working Hours,CO2 [ppm]
543,Zone 4,1282.01505629,Working Hours,CO2 [ppm]
544,Zone 4,1257.54131674,Working Hours,CO2 [ppm]
545,Zone 4,1214.23229227,Working Hours,CO2 [ppm]
546,Zone 4,1199.86000138,Working Hours,CO2 [ppm]
547,Zone 4,1051.63425004,Working Hours,CO2 [ppm]
548,Zone 4,884.096938148,Working Hours,CO2 [ppm]
549,Zone 4,863.690146608,Working Hours,CO2 [ppm]
550,Zone 4,863.208861215,Working Hours,CO2 [ppm]
551,Zone 4,856.65502267,Working Hours,CO2 [ppm]
552,Zone 4,849.734617491,Working Hours,CO2 [ppm]
553,Zone 4,851.799537513,Working Hours,CO2 [ppm]
554,Zone 4,856.648327262,Working Hours,CO2 [ppm]
555,Zone 4,834.562141533,Working Hours,CO2 [ppm]
556,Zone 4,835.033484674,Working Hours,CO2 [ppm]
557,Zone 4,848.942433775,Working Hours,CO2 [ppm]
558,Zone 4,846.21790317,Working Hours,CO2 [ppm]
559,Zone 4,804.829185481,Working Hours,CO2 [ppm]
560,Zone 4,790.91344676,Working Hours,CO2 [ppm]
561,Zone 4,802.19583224,Working Hours,CO2 [ppm]
562,Zone 4,780.666055714,Working Hours,CO2 [ppm]
563,Zone 4,796.907146328,Working Hours,CO2 [ppm]
564,Zone 4,805.528518521,Working Hours,CO2 [ppm]
565,Zone 4,807.177396398,Working Hours,CO2 [ppm]
566,Zone 4,809.724102111,Working Hours,CO2 [ppm]
567,Zone 4,816.754010085,Working Hours,CO2 [ppm]
568,Zone 4,826.712034923,Working Hours,CO2 [ppm]
569,Zone 4,827.869384803,Working Hours,CO2 [ppm]
570,Zone 4,841.358336764,Working Hours,CO2 [ppm]
571,Zone 4,823.986355111,Working Hours,CO2 [ppm]
572,Zone 4,821.234041692,Working Hours,CO2 [ppm]
573,Zone 4,813.513983152,Working Hours,CO2 [ppm]
574,Zone 4,831.390930357,Working Hours,CO2 [ppm]
575,Zone 4,834.169795439,Working Hours,CO2 [ppm]
576,Zone 4,841.065866168,Working Hours,CO2 [ppm]
577,Zone 4,848.139895093,Working Hours,CO2 [ppm]
578,Zone 4,843.400217851,Working Hours,CO2 [ppm]
579,Zone 4,855.527836079,Working Hours,CO2 [ppm]
580,Zone 4,859.604340073,Working Hours,CO2 [ppm]
581,Zone 4,857.902596017,Working Hours,CO2 [ppm]
582,Zone 4,854.203707387,Working Hours,CO2 [ppm]
583,Zone 4,850.414119386,Working Hours,CO2 [ppm]
584,Zone 4,858.328561894,Working Hours,CO2 [ppm]
585,Zone 4,883.383486477,Working Hours,CO2 [ppm]
586,Zone 4,859.146938625,Working Hours,CO2 [ppm]
587,Zone 4,859.155942493,Working Hours,CO2 [ppm]
0,Zone 1,1121.8377641,Non-working Hours,CO2 [ppm]
1,Zone 1,1131.56519385,Non-working Hours,CO2 [ppm]
2,Zone 1,1137.77668513,Non-working Hours,CO2 [ppm]
3,Zone 1,1142.34740513,Non-working Hours,CO2 [ppm]
4,Zone 1,1145.86334359,Non-working Hours,CO2 [ppm]
5,Zone 1,1146.44933333,Non-working Hours,CO2 [ppm]
6,Zone 1,1149.9652718,Non-working Hours,CO2 [ppm]
7,Zone 1,1153.59840821,Non-working Hours,CO2 [ppm]
8,Zone 1,1155.94236718,Non-working Hours,CO2 [ppm]
9,Zone 1,1158.8723159,Non-working Hours,CO2 [ppm]
10,Zone 1,1161.68506667,Non-working Hours,CO2 [ppm]
11,Zone 1,1166.84177641,Non-working Hours,CO2 [ppm]
12,Zone 1,1171.29529846,Non-working Hours,CO2 [ppm]
13,Zone 1,1175.16283077,Non-working Hours,CO2 [ppm]
14,Zone 1,1178.79596718,Non-working Hours,CO2 [ppm]
15,Zone 1,1179.85074872,Non-working Hours,CO2 [ppm]
16,Zone 1,1173.75645539,Non-working Hours,CO2 [ppm]
17,Zone 1,1175.86601846,Non-working Hours,CO2 [ppm]
18,Zone 1,1177.50678974,Non-working Hours,CO2 [ppm]
19,Zone 1,1184.06987487,Non-working Hours,CO2 [ppm]
20,Zone 1,1185.00745846,Non-working Hours,CO2 [ppm]
21,Zone 1,1179.85074872,Non-working Hours,CO2 [ppm]
22,Zone 1,1182.54630154,Non-working Hours,CO2 [ppm]
23,Zone 1,1185.8278441,Non-working Hours,CO2 [ppm]
24,Zone 1,1194.14889846,Non-working Hours,CO2 [ppm]
25,Zone 1,1191.71704103,Non-working Hours,CO2 [ppm]
26,Zone 1,1194.9692841,Non-working Hours,CO2 [ppm]
27,Zone 1,1201.53236923,Non-working Hours,CO2 [ppm]
28,Zone 1,1209.03303795,Non-working Hours,CO2 [ppm]
29,Zone 1,1212.66617436,Non-working Hours,CO2 [ppm]
30,Zone 1,1214.13114872,Non-working Hours,CO2 [ppm]
31,Zone 1,1220.28404103,Non-working Hours,CO2 [ppm]
32,Zone 1,1227.08152205,Non-working Hours,CO2 [ppm]
33,Zone 1,1233.64460718,Non-working Hours,CO2 [ppm]
34,Zone 1,1236.22296205,Non-working Hours,CO2 [ppm]
35,Zone 1,1238.56692102,Non-working Hours,CO2 [ppm]
36,Zone 1,1237.27774359,Non-working Hours,CO2 [ppm]
37,Zone 1,1231.88663795,Non-working Hours,CO2 [ppm]
38,Zone 1,1229.07388718,Non-working Hours,CO2 [ppm]
39,Zone 1,1227.70657778,Non-working Hours,CO2 [ppm]
40,Zone 1,1218.76046769,Non-working Hours,CO2 [ppm]
41,Zone 1,1206.31795214,Non-working Hours,CO2 [ppm]
42,Zone 1,1190.04697026,Non-working Hours,CO2 [ppm]
43,Zone 1,1146.0586735,Non-working Hours,CO2 [ppm]
44,Zone 1,1105.89884308,Non-working Hours,CO2 [ppm]
45,Zone 1,1048.94064,Non-working Hours,CO2 [ppm]
46,Zone 1,1028.86072478,Non-working Hours,CO2 [ppm]
47,Zone 1,1047.06547282,Non-working Hours,CO2 [ppm]
48,Zone 1,1055.38652718,Non-working Hours,CO2 [ppm]
49,Zone 1,1064.50843418,Non-working Hours,CO2 [ppm]
50,Zone 1,1094.8822359,Non-working Hours,CO2 [ppm]
51,Zone 1,1104.55106667,Non-working Hours,CO2 [ppm]
52,Zone 1,1116.21226256,Non-working Hours,CO2 [ppm]
53,Zone 1,1121.1541094,Non-working Hours,CO2 [ppm]
54,Zone 1,1119.84539898,Non-working Hours,CO2 [ppm]
55,Zone 1,1112.16893333,Non-working Hours,CO2 [ppm]
56,Zone 1,1115.48954188,Non-working Hours,CO2 [ppm]
57,Zone 1,1112.57912615,Non-working Hours,CO2 [ppm]
58,Zone 1,1095.85888547,Non-working Hours,CO2 [ppm]
59,Zone 1,1081.28727385,Non-working Hours,CO2 [ppm]
60,Zone 1,1058.25787693,Non-working Hours,CO2 [ppm]
61,Zone 1,1037.65057094,Non-working Hours,CO2 [ppm]
62,Zone 1,1030.61869402,Non-working Hours,CO2 [ppm]
63,Zone 1,1016.45727521,Non-working Hours,CO2 [ppm]
64,Zone 1,1008.50734769,Non-working Hours,CO2 [ppm]
65,Zone 1,1007.92135795,Non-working Hours,CO2 [ppm]
66,Zone 1,994.580324786,Non-working Hours,CO2 [ppm]
67,Zone 1,982.958194872,Non-working Hours,CO2 [ppm]
68,Zone 1,968.777243077,Non-working Hours,CO2 [ppm]
69,Zone 1,960.006929914,Non-working Hours,CO2 [ppm]
70,Zone 1,948.501997949,Non-working Hours,CO2 [ppm]
71,Zone 1,937.739319658,Non-working Hours,CO2 [ppm]
72,Zone 1,926.60551453,Non-working Hours,CO2 [ppm]
73,Zone 1,920.02289641,Non-working Hours,CO2 [ppm]
74,Zone 1,915.471709402,Non-working Hours,CO2 [ppm]
75,Zone 1,909.006289231,Non-working Hours,CO2 [ppm]
76,Zone 1,901.896280342,Non-working Hours,CO2 [ppm]
77,Zone 1,888.711511111,Non-working Hours,CO2 [ppm]
78,Zone 1,870.213768205,Non-working Hours,CO2 [ppm]
79,Zone 1,852.087152137,Non-working Hours,CO2 [ppm]
80,Zone 1,832.593226667,Non-working Hours,CO2 [ppm]
81,Zone 1,822.299340171,Non-working Hours,CO2 [ppm]
82,Zone 1,815.365128205,Non-working Hours,CO2 [ppm]
83,Zone 1,803.410937436,Non-working Hours,CO2 [ppm]
84,Zone 1,800.813049572,Non-working Hours,CO2 [ppm]
85,Zone 1,796.261862564,Non-working Hours,CO2 [ppm]
86,Zone 1,792.316198291,Non-working Hours,CO2 [ppm]
87,Zone 1,1017.43392479,Non-working Hours,CO2 [ppm]
88,Zone 1,1021.2819241,Non-working Hours,CO2 [ppm]
89,Zone 1,1024.46580171,Non-working Hours,CO2 [ppm]
90,Zone 1,1027.6887453,Non-working Hours,CO2 [ppm]
91,Zone 1,1031.24374974,Non-working Hours,CO2 [ppm]
92,Zone 1,1034.23229743,Non-working Hours,CO2 [ppm]
93,Zone 1,1039.50620513,Non-working Hours,CO2 [ppm]
94,Zone 1,1040.50238769,Non-working Hours,CO2 [ppm]
95,Zone 1,1042.82681368,Non-working Hours,CO2 [ppm]
96,Zone 1,1046.47948308,Non-working Hours,CO2 [ppm]
97,Zone 1,1052.5933094,Non-working Hours,CO2 [ppm]
98,Zone 1,1055.91391795,Non-working Hours,CO2 [ppm]
99,Zone 1,1062.6528,Non-working Hours,CO2 [ppm]
100,Zone 1,1088.04568889,Non-working Hours,CO2 [ppm]
101,Zone 1,1094.00325128,Non-working Hours,CO2 [ppm]
102,Zone 1,1098.39817436,Non-working Hours,CO2 [ppm]
103,Zone 1,1101.62111795,Non-working Hours,CO2 [ppm]
104,Zone 1,1106.48483282,Non-working Hours,CO2 [ppm]
105,Zone 1,1112.95025299,Non-working Hours,CO2 [ppm]
106,Zone 1,1115.97786667,Non-working Hours,CO2 [ppm]
107,Zone 1,1118.81015043,Non-working Hours,CO2 [ppm]
108,Zone 1,1124.57238291,Non-working Hours,CO2 [ppm]
109,Zone 1,1129.69002667,Non-working Hours,CO2 [ppm]
110,Zone 1,1134.43654359,Non-working Hours,CO2 [ppm]
111,Zone 1,1140.39410598,Non-working Hours,CO2 [ppm]
112,Zone 1,1144.92576,Non-working Hours,CO2 [ppm]
113,Zone 1,1148.01197265,Non-working Hours,CO2 [ppm]
114,Zone 1,1153.12961641,Non-working Hours,CO2 [ppm]
115,Zone 1,1158.07146325,Non-working Hours,CO2 [ppm]
116,Zone 1,1162.85704616,Non-working Hours,CO2 [ppm]
117,Zone 1,1168.13095385,Non-working Hours,CO2 [ppm]
118,Zone 1,1168.2286188,Non-working Hours,CO2 [ppm]
119,Zone 1,1168.32628376,Non-working Hours,CO2 [ppm]
120,Zone 1,1173.28766359,Non-working Hours,CO2 [ppm]
121,Zone 1,1177.31145983,Non-working Hours,CO2 [ppm]
122,Zone 1,1182.19470769,Non-working Hours,CO2 [ppm]
123,Zone 1,1184.34333675,Non-working Hours,CO2 [ppm]
124,Zone 1,1189.12891966,Non-working Hours,CO2 [ppm]
125,Zone 1,1190.51576205,Non-working Hours,CO2 [ppm]
126,Zone 1,1188.15227009,Non-working Hours,CO2 [ppm]
127,Zone 1,1183.85501197,Non-working Hours,CO2 [ppm]
128,Zone 1,1182.19470769,Non-working Hours,CO2 [ppm]
129,Zone 1,1181.51105299,Non-working Hours,CO2 [ppm]
130,Zone 1,1183.07369231,Non-working Hours,CO2 [ppm]
131,Zone 1,1181.96031179,Non-working Hours,CO2 [ppm]
132,Zone 1,1181.80404787,Non-working Hours,CO2 [ppm]
133,Zone 1,1183.83547897,Non-working Hours,CO2 [ppm]
134,Zone 1,1183.46435214,Non-working Hours,CO2 [ppm]
135,Zone 1,1183.5620171,Non-working Hours,CO2 [ppm]
136,Zone 1,1179.85074872,Non-working Hours,CO2 [ppm]
137,Zone 1,976.656254359,Non-working Hours,CO2 [ppm]
138,Zone 1,980.543319658,Non-working Hours,CO2 [ppm]
139,Zone 1,984.039725128,Non-working Hours,CO2 [ppm]
140,Zone 1,986.383684102,Non-working Hours,CO2 [ppm]
141,Zone 1,989.333165812,Non-working Hours,CO2 [ppm]
142,Zone 1,989.548028718,Non-working Hours,CO2 [ppm]
143,Zone 1,991.891987692,Non-working Hours,CO2 [ppm]
144,Zone 1,992.12638359,Non-working Hours,CO2 [ppm]
145,Zone 1,993.884352821,Non-working Hours,CO2 [ppm]
146,Zone 1,995.779052991,Non-working Hours,CO2 [ppm]
147,Zone 1,998.337874871,Non-working Hours,CO2 [ppm]
148,Zone 1,1001.50221949,Non-working Hours,CO2 [ppm]
149,Zone 1,1003.72898051,Non-working Hours,CO2 [ppm]
150,Zone 2,909.859409231,Non-working Hours,CO2 [ppm]
151,Zone 2,908.523462857,Non-working Hours,CO2 [ppm]
152,Zone 2,909.009261538,Non-working Hours,CO2 [ppm]
153,Zone 2,908.402013187,Non-working Hours,CO2 [ppm]
154,Zone 2,908.037664176,Non-working Hours,CO2 [ppm]
155,Zone 2,909.252160879,Non-working Hours,CO2 [ppm]
156,Zone 2,908.887811868,Non-working Hours,CO2 [ppm]
157,Zone 2,908.766362198,Non-working Hours,CO2 [ppm]
158,Zone 2,908.523462857,Non-working Hours,CO2 [ppm]
159,Zone 2,907.673315165,Non-working Hours,CO2 [ppm]
160,Zone 2,910.102308571,Non-working Hours,CO2 [ppm]
161,Zone 2,910.102308571,Non-working Hours,CO2 [ppm]
162,Zone 2,909.61650989,Non-working Hours,CO2 [ppm]
163,Zone 2,908.523462857,Non-working Hours,CO2 [ppm]
164,Zone 2,909.252160879,Non-working Hours,CO2 [ppm]
165,Zone 2,908.037664176,Non-working Hours,CO2 [ppm]
166,Zone 2,908.644912527,Non-working Hours,CO2 [ppm]
167,Zone 2,906.580268132,Non-working Hours,CO2 [ppm]
168,Zone 2,907.794764835,Non-working Hours,CO2 [ppm]
169,Zone 2,909.73795956,Non-working Hours,CO2 [ppm]
170,Zone 2,908.766362198,Non-working Hours,CO2 [ppm]
171,Zone 2,907.066066813,Non-working Hours,CO2 [ppm]
172,Zone 2,908.159113846,Non-working Hours,CO2 [ppm]
173,Zone 2,907.551865494,Non-working Hours,CO2 [ppm]
174,Zone 2,906.580268132,Non-working Hours,CO2 [ppm]
175,Zone 2,908.159113846,Non-working Hours,CO2 [ppm]
176,Zone 2,909.252160879,Non-working Hours,CO2 [ppm]
177,Zone 2,907.673315165,Non-working Hours,CO2 [ppm]
178,Zone 2,907.066066813,Non-working Hours,CO2 [ppm]
179,Zone 2,908.766362198,Non-working Hours,CO2 [ppm]
180,Zone 2,909.009261538,Non-working Hours,CO2 [ppm]
181,Zone 2,909.859409231,Non-working Hours,CO2 [ppm]
182,Zone 2,909.49506022,Non-working Hours,CO2 [ppm]
183,Zone 2,908.887811868,Non-working Hours,CO2 [ppm]
184,Zone 2,910.588107253,Non-working Hours,CO2 [ppm]
185,Zone 2,911.438254945,Non-working Hours,CO2 [ppm]
186,Zone 2,912.288402637,Non-working Hours,CO2 [ppm]
187,Zone 2,981.170607326,Non-working Hours,CO2 [ppm]
188,Zone 2,981.028916044,Non-working Hours,CO2 [ppm]
189,Zone 2,976.413828571,Non-working Hours,CO2 [ppm]
190,Zone 2,973.377586813,Non-working Hours,CO2 [ppm]
191,Zone 2,972.28453978,Non-working Hours,CO2 [ppm]
192,Zone 2,971.151009524,Non-working Hours,CO2 [ppm]
193,Zone 2,970.705694066,Non-working Hours,CO2 [ppm]
194,Zone 2,970.240136996,Non-working Hours,CO2 [ppm]
195,Zone 2,972.04164044,Non-working Hours,CO2 [ppm]
196,Zone 2,973.134687472,Non-working Hours,CO2 [ppm]
197,Zone 2,969.734096703,Non-working Hours,CO2 [ppm]
198,Zone 2,970.584244396,Non-working Hours,CO2 [ppm]
199,Zone 2,970.098445715,Non-working Hours,CO2 [ppm]
200,Zone 2,967.608727472,Non-working Hours,CO2 [ppm]
201,Zone 2,965.604807912,Non-working Hours,CO2 [ppm]
202,Zone 2,966.900271062,Non-working Hours,CO2 [ppm]
203,Zone 2,966.090606593,Non-working Hours,CO2 [ppm]
204,Zone 2,965.382150183,Non-working Hours,CO2 [ppm]
205,Zone 2,966.596646886,Non-working Hours,CO2 [ppm]
206,Zone 2,965.726257583,Non-working Hours,CO2 [ppm]
207,Zone 2,966.495438828,Non-working Hours,CO2 [ppm]
208,Zone 2,964.268861538,Non-working Hours,CO2 [ppm]
209,Zone 2,964.774901832,Non-working Hours,CO2 [ppm]
210,Zone 2,964.471277656,Non-working Hours,CO2 [ppm]
211,Zone 2,962.851948718,Non-working Hours,CO2 [ppm]
212,Zone 2,963.661613187,Non-working Hours,CO2 [ppm]
213,Zone 2,962.932915165,Non-working Hours,CO2 [ppm]
214,Zone 2,964.75466022,Non-working Hours,CO2 [ppm]
215,Zone 2,963.661613187,Non-working Hours,CO2 [ppm]
216,Zone 2,964.16765348,Non-working Hours,CO2 [ppm]
217,Zone 2,964.511760879,Non-working Hours,CO2 [ppm]
218,Zone 2,962.851948718,Non-working Hours,CO2 [ppm]
219,Zone 2,964.390311209,Non-working Hours,CO2 [ppm]
220,Zone 2,963.054364835,Non-working Hours,CO2 [ppm]
221,Zone 2,963.418713846,Non-working Hours,CO2 [ppm]
222,Zone 2,962.851948718,Non-working Hours,CO2 [ppm]
223,Zone 2,963.45919707,Non-working Hours,CO2 [ppm]
224,Zone 2,962.082767473,Non-working Hours,CO2 [ppm]
225,Zone 2,962.042284249,Non-working Hours,CO2 [ppm]
226,Zone 2,963.155572894,Non-working Hours,CO2 [ppm]
227,Zone 2,963.783062857,Non-working Hours,CO2 [ppm]
228,Zone 2,962.447116484,Non-working Hours,CO2 [ppm]
229,Zone 2,964.268861538,Non-working Hours,CO2 [ppm]
230,Zone 2,964.572485714,Non-working Hours,CO2 [ppm]
231,Zone 2,965.989398535,Non-working Hours,CO2 [ppm]
232,Zone 2,964.268861539,Non-working Hours,CO2 [ppm]
233,Zone 2,965.179734066,Non-working Hours,CO2 [ppm]
234,Zone 2,966.576405275,Non-working Hours,CO2 [ppm]
235,Zone 2,967.203895238,Non-working Hours,CO2 [ppm]
236,Zone 2,967.203895238,Non-working Hours,CO2 [ppm]
237,Zone 2,970.827143736,Non-working Hours,CO2 [ppm]
238,Zone 2,971.049801465,Non-working Hours,CO2 [ppm]
239,Zone 2,972.567922344,Non-working Hours,CO2 [ppm]
240,Zone 2,971.677291429,Non-working Hours,CO2 [ppm]
241,Zone 2,971.353425641,Non-working Hours,CO2 [ppm]
242,Zone 2,971.657049817,Non-working Hours,CO2 [ppm]
243,Zone 2,971.434392088,Non-working Hours,CO2 [ppm]
244,Zone 2,971.353425641,Non-working Hours,CO2 [ppm]
245,Zone 2,970.827143736,Non-working Hours,CO2 [ppm]
246,Zone 2,973.377586813,Non-working Hours,CO2 [ppm]
247,Zone 2,971.151009524,Non-working Hours,CO2 [ppm]
248,Zone 2,971.920190769,Non-working Hours,CO2 [ppm]
249,Zone 2,970.847385348,Non-working Hours,CO2 [ppm]
250,Zone 2,967.183653626,Non-working Hours,CO2 [ppm]
251,Zone 2,968.5196,Non-working Hours,CO2 [ppm]
252,Zone 2,970.240136997,Non-working Hours,CO2 [ppm]
253,Zone 2,969.976996044,Non-working Hours,CO2 [ppm]
254,Zone 2,970.948593407,Non-working Hours,CO2 [ppm]
255,Zone 2,971.798741099,Non-working Hours,CO2 [ppm]
256,Zone 2,974.592083516,Non-working Hours,CO2 [ppm]
257,Zone 2,972.567922345,Non-working Hours,CO2 [ppm]
258,Zone 2,973.013237802,Non-working Hours,CO2 [ppm]
259,Zone 2,973.58000293,Non-working Hours,CO2 [ppm]
260,Zone 2,972.466714286,Non-working Hours,CO2 [ppm]
261,Zone 2,973.499036484,Non-working Hours,CO2 [ppm]
262,Zone 2,975.907788278,Non-working Hours,CO2 [ppm]
263,Zone 2,973.863385495,Non-working Hours,CO2 [ppm]
264,Zone 2,974.490875458,Non-working Hours,CO2 [ppm]
265,Zone 2,976.110204396,Non-working Hours,CO2 [ppm]
266,Zone 2,976.413828571,Non-working Hours,CO2 [ppm]
267,Zone 2,977.122284982,Non-working Hours,CO2 [ppm]
268,Zone 2,976.413828571,Non-working Hours,CO2 [ppm]
269,Zone 2,977.385425934,Non-working Hours,CO2 [ppm]
270,Zone 2,978.336781685,Non-working Hours,CO2 [ppm]
271,Zone 2,977.871224615,Non-working Hours,CO2 [ppm]
272,Zone 2,979.045238095,Non-working Hours,CO2 [ppm]
273,Zone 2,981.271815385,Non-working Hours,CO2 [ppm]
274,Zone 2,981.514714726,Non-working Hours,CO2 [ppm]
275,Zone 2,981.069399267,Non-working Hours,CO2 [ppm]
276,Zone 2,982.891144323,Non-working Hours,CO2 [ppm]
277,Zone 2,982.729211429,Non-working Hours,CO2 [ppm]
278,Zone 2,984.206849084,Non-working Hours,CO2 [ppm]
279,Zone 2,985.016513553,Non-working Hours,CO2 [ppm]
280,Zone 2,984.672406154,Non-working Hours,CO2 [ppm]
281,Zone 2,987.951547252,Non-working Hours,CO2 [ppm]
282,Zone 2,987.222849231,Non-working Hours,CO2 [ppm]
283,Zone 2,988.052755311,Non-working Hours,CO2 [ppm]
284,Zone 2,987.647923077,Non-working Hours,CO2 [ppm]
285,Zone 2,987.708647912,Non-working Hours,CO2 [ppm]
286,Zone 2,988.963627839,Non-working Hours,CO2 [ppm]
287,Zone 2,880.421667692,Non-working Hours,CO2 [ppm]
288,Zone 2,879.935869011,Non-working Hours,CO2 [ppm]
289,Zone 2,880.968191209,Non-working Hours,CO2 [ppm]
290,Zone 2,880.178768352,Non-working Hours,CO2 [ppm]
291,Zone 2,881.028916044,Non-working Hours,CO2 [ppm]
292,Zone 2,879.207170989,Non-working Hours,CO2 [ppm]
293,Zone 2,879.247654212,Non-working Hours,CO2 [ppm]
294,Zone 2,878.964271648,Non-working Hours,CO2 [ppm]
295,Zone 2,879.328620659,Non-working Hours,CO2 [ppm]
296,Zone 2,879.085721319,Non-working Hours,CO2 [ppm]
297,Zone 2,878.357023297,Non-working Hours,CO2 [ppm]
298,Zone 2,880.057318681,Non-working Hours,CO2 [ppm]
299,Zone 2,879.085721319,Non-working Hours,CO2 [ppm]
300,Zone 3,572.885425934,Non-working Hours,CO2 [ppm]
301,Zone 3,575.02605011,Non-working Hours,CO2 [ppm]
302,Zone 3,574.740633553,Non-working Hours,CO2 [ppm]
303,Zone 3,574.027092161,Non-working Hours,CO2 [ppm]
304,Zone 3,573.598967326,Non-working Hours,CO2 [ppm]
305,Zone 3,576.167716337,Non-working Hours,CO2 [ppm]
