Location,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice1,FinanceOffice1,FinanceOffice2,FinanceOffice2,FinanceOffice2,FinanceOffice3,FinanceOffice3,FinanceOffice3,FinanceSecretary,FinanceSecretary,HRDirector,HRDirector,HRDirector,HRMeeting,HRMeeting,HRMeeting,HROffice1,HROffice1,HROffice2,HROffice2,HeadofSchool,HeadofSchool,HeadofSchool,HeadofSchoolSecretary,HeadofSchoolSecretary,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,Pantry,Pantry,Pantry
DeviceNum,Num0,Num1,Num2,Num3,Num4,Num5,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num0,Num1,Num0,Num1,Num2,Num0,Num1,Num2,Num0,Num1,Num2,Num3,Num4,Num5,Num6,Num0,Num1,Num2,Num3,Num4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30 12:00:00+08:00,59.0,58.5,60.0,62.0,61.0,57.0,53.0,51.0,52.5,54.0,53.0,53.0,55.0,56.0,55.0,58.5,59.0,59.0,58.0,58.0,55.0,55.0,57.0,57.0,55.0,60.5,58.0,57.0,56.0,60.0,58.0,58.0,57.0,60.0,59.5,63.0,58.0,59.0,57.0,59.0,62.5,60.0,59.0,65.0,59.0
2016-12-30 12:05:00+08:00,59.0,58.5,60.0,62.0,61.0,57.0,53.0,51.0,52.0,54.0,53.0,53.0,55.0,56.0,55.5,58.0,58.0,59.0,58.0,58.0,55.0,55.0,57.0,57.0,55.0,61.0,58.0,57.0,56.0,60.0,58.0,58.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,63.5,60.0,58.5,65.0,59.0
2016-12-30 12:10:00+08:00,59.0,58.0,60.0,62.0,61.0,57.0,53.0,51.0,52.0,54.0,53.0,53.0,55.0,56.0,56.0,58.0,58.0,59.0,58.0,58.0,55.0,55.0,57.0,57.0,55.0,61.0,58.0,57.0,56.0,60.0,58.0,58.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,64.0,60.0,59.0,65.0,59.0
2016-12-30 12:15:00+08:00,59.0,58.0,60.0,62.0,61.0,57.0,52.0,50.6666666667,52.0,54.0,53.0,53.0,55.0,55.0,55.0,58.0,58.0,58.3333333333,58.0,58.0,54.0,55.0,56.6666666667,57.0,55.0,60.0,58.0,57.0,56.0,60.0,58.0,58.0,57.0,60.0,59.0,63.0,58.0,59.3333333333,57.0,59.0,61.6666666667,60.0,58.6666666667,64.3333333333,59.0
2016-12-30 12:20:00+08:00,59.0,58.0,60.0,62.0,60.5,57.0,52.0,50.5,52.0,54.0,53.0,53.0,55.0,55.0,55.0,58.0,57.5,58.0,58.0,58.0,55.0,55.0,56.0,56.5,55.0,60.5,58.0,56.0,56.0,59.0,58.0,58.0,57.0,60.0,59.0,63.0,58.0,59.0,57.5,59.0,60.0,60.0,59.0,64.5,59.0
2016-12-30 12:25:00+08:00,59.0,57.6666666667,60.0,62.0,61.0,56.6666666667,52.0,50.3333333333,52.0,54.0,53.0,53.0,55.0,55.0,55.0,58.0,57.0,58.0,58.0,58.0,55.0,55.0,56.0,56.0,55.0,61.0,58.0,56.0,56.0,59.3333333333,58.0,58.0,57.0,60.0,59.0,63.0,58.6666666667,60.0,58.0,59.0,62.0,60.0,59.0,62.6666666667,59.0
2016-12-30 12:30:00+08:00,59.0,57.5,60.0,62.0,61.0,56.0,52.0,50.0,52.0,54.0,52.5,53.5,54.5,54.0,55.0,57.5,57.0,58.0,58.0,58.0,54.5,55.0,56.0,56.0,55.0,60.0,58.0,56.0,56.0,59.0,58.0,58.0,57.0,60.0,59.0,63.0,58.0,59.0,58.0,58.5,63.0,60.0,58.0,63.5,59.0
2016-12-30 12:35:00+08:00,59.0,58.0,60.0,62.0,61.0,56.0,52.0,50.0,52.0,54.0,52.6666666667,53.0,54.3333333333,54.0,55.0,58.0,57.0,58.0,58.0,57.6666666667,54.6666666667,56.0,56.0,56.0,55.0,60.3333333333,58.0,56.0,56.0,59.0,57.3333333333,58.0,57.0,60.0,59.0,63.0,58.0,59.3333333333,58.0,58.3333333333,63.6666666667,60.0,58.6666666667,63.6666666667,59.0
2016-12-30 12:40:00+08:00,59.0,58.0,60.0,61.0,61.0,56.0,52.0,50.0,52.0,54.5,53.0,53.0,54.0,54.0,54.5,57.0,57.0,58.0,58.0,58.0,55.0,56.0,56.0,56.0,55.0,60.0,58.0,56.0,56.0,59.0,57.0,58.0,57.0,60.0,59.0,63.0,58.0,59.0,58.0,58.0,64.0,60.0,59.0,63.5,60.0
2016-12-30 12:45:00+08:00,58.3333333333,58.0,60.0,61.6666666667,61.0,56.0,52.0,50.0,52.0,55.0,53.0,53.0,54.0,54.0,53.3333333333,57.6666666667,57.0,58.0,58.0,58.0,54.6666666667,56.0,56.0,56.0,55.0,60.3333333333,58.0,56.0,56.0,59.0,57.0,58.0,57.0,60.0,59.0,63.0,58.0,59.0,58.0,58.6666666667,62.6666666667,60.0,58.6666666667,64.0,60.0
2016-12-30 12:50:00+08:00,58.5,58.0,60.0,62.0,61.0,56.0,52.0,50.0,52.0,55.0,53.0,53.0,54.0,54.0,54.0,58.0,57.0,58.0,58.0,57.5,54.5,56.0,56.0,56.0,55.0,60.0,58.0,56.0,56.0,59.0,57.0,58.0,57.0,60.0,59.0,63.0,58.0,59.0,57.5,59.0,65.0,60.0,58.0,63.5,59.5
2016-12-30 12:55:00+08:00,58.3333333333,58.0,60.0,61.6666666667,60.3333333333,56.0,51.0,50.0,51.6666666667,55.0,53.0,52.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,57.6666666667,54.0,55.3333333333,56.0,56.0,55.0,60.0,58.0,56.0,56.0,59.0,57.0,57.6666666667,57.0,60.0,59.0,63.0,58.0,58.3333333333,57.0,59.0,62.6666666667,60.0,59.0,63.3333333333,60.0
2016-12-30 13:00:00+08:00,58.0,58.5,60.0,62.0,60.0,56.0,51.0,50.0,51.5,55.0,53.0,52.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,55.0,56.0,56.0,56.0,55.0,60.0,58.0,56.0,56.0,59.0,57.0,57.0,57.0,60.0,59.0,63.0,58.0,58.0,57.0,59.0,61.0,60.0,59.0,63.0,59.0
2016-12-30 13:05:00+08:00,58.6666666667,58.3333333333,60.0,61.6666666667,60.0,56.0,51.0,50.0,51.6666666667,55.0,53.0,52.0,54.0,54.0,54.6666666667,58.0,58.0,58.0,58.0,58.0,55.0,56.0,57.0,56.0,55.0,60.0,58.0,56.0,55.3333333333,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,64.6666666667,60.0,59.0,63.0,60.0
2016-12-30 13:10:00+08:00,58.0,58.0,60.0,61.0,60.0,56.0,51.0,50.0,52.0,55.0,53.0,52.0,54.0,54.0,54.5,58.0,58.0,58.0,58.0,58.0,54.5,56.0,57.0,56.0,54.5,60.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,64.0,60.0,59.0,63.0,60.0
2016-12-30 13:15:00+08:00,58.0,58.3333333333,60.0,61.3333333333,60.0,56.0,51.0,50.0,51.0,55.0,53.0,52.0,54.0,54.0,54.3333333333,57.6666666667,57.3333333333,58.0,58.0,57.6666666667,54.0,56.0,57.0,56.0,54.6666666667,60.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,65.3333333333,60.0,59.0,63.0,60.0
2016-12-30 13:20:00+08:00,58.5,58.5,60.0,62.0,60.5,56.0,51.0,50.0,51.0,55.0,53.0,52.0,54.0,54.0,55.0,58.0,57.0,58.0,58.0,57.0,54.0,56.0,56.0,56.0,54.5,60.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,65.5,60.0,59.0,62.5,60.0
2016-12-30 13:25:00+08:00,58.0,58.6666666667,60.0,61.6666666667,61.0,56.0,51.0,50.0,51.0,55.0,53.0,52.0,54.0,54.0,54.6666666667,57.6666666667,57.0,58.0,58.0,58.0,54.0,56.0,56.0,56.0,55.0,60.0,58.0,56.0,55.0,59.0,57.0,57.3333333333,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,65.0,60.0,59.0,62.6666666667,60.0
2016-12-30 13:30:00+08:00,58.0,59.0,60.0,61.0,61.0,56.0,51.0,50.0,51.0,55.0,53.0,52.0,54.0,54.0,54.0,57.0,57.0,58.0,58.0,58.0,54.0,56.0,56.0,56.0,55.0,60.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,65.0,60.0,59.0,63.0,60.0
2016-12-30 13:35:00+08:00,58.3333333333,59.0,60.0,61.3333333333,61.0,56.0,51.0,50.0,51.0,55.0,53.0,52.3333333333,54.0,54.0,54.0,57.3333333333,57.0,58.0,58.0,57.6666666667,54.3333333333,56.0,56.0,56.0,54.6666666667,60.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.0,65.0,60.3333333333,59.3333333333,62.6666666667,60.0
2016-12-30 13:40:00+08:00,59.0,60.0,60.0,62.0,61.0,56.0,51.0,50.0,51.0,55.0,53.0,53.0,54.0,54.0,54.0,57.5,57.0,58.0,58.0,58.0,54.0,56.0,56.0,56.0,54.0,59.0,57.5,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.0,59.0,57.0,59.5,65.5,61.0,60.0,62.5,60.5
2016-12-30 13:45:00+08:00,59.0,60.0,60.0,62.0,61.0,56.0,51.0,50.0,52.0,55.0,53.0,53.0,54.0,54.0,54.0,57.6666666667,57.0,58.0,58.0,57.0,54.6666666667,56.0,56.0,56.0,54.0,59.0,58.0,56.0,55.0,59.0,57.0,57.0,57.0,60.0,60.0,63.0,58.6666666667,59.0,57.0,60.0,65.6666666667,61.0,60.0,63.0,60.6666666667
2016-12-30 13:50:00+08:00,59.0,60.0,60.0,62.0,61.0,56.0,51.0,50.0,52.0,55.0,53.5,52.5,54.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,56.0,56.0,54.0,59.0,57.5,56.0,55.0,59.0,57.0,58.0,57.0,60.0,60.0,63.0,59.0,59.0,57.0,60.0,66.0,61.0,60.0,62.5,61.0
2016-12-30 13:55:00+08:00,59.0,60.0,60.0,62.0,61.0,56.0,51.0,50.0,52.0,55.0,54.0,53.0,54.0,54.0,55.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,56.0,56.0,54.0,59.0,57.0,56.0,55.0,59.0,57.0,58.0,56.6666666667,60.0,60.0,63.0,59.0,59.0,57.0,60.0,65.3333333333,62.0,60.3333333333,63.0,61.0
2016-12-30 14:00:00+08:00,59.0,60.0,60.0,62.0,61.0,56.0,51.5,50.0,52.0,55.0,54.0,53.0,55.0,54.0,55.0,58.0,58.0,58.0,58.0,57.0,55.0,56.0,56.0,56.0,54.0,59.0,57.0,56.0,55.0,59.0,57.0,58.0,57.0,60.0,60.0,63.0,59.0,59.0,57.0,60.0,65.5,62.0,61.0,63.0,61.0
2016-12-30 14:05:00+08:00,59.0,59.3333333333,60.0,62.0,61.0,56.0,52.0,50.0,52.0,55.6666666667,54.0,53.0,55.0,54.0,55.0,58.0,58.0,58.0,58.0,57.0,55.0,56.0,56.0,56.0,54.0,59.0,57.0,56.0,55.0,59.0,57.0,58.0,56.6666666667,60.0,60.3333333333,63.0,59.0,59.0,57.0,59.6666666667,66.0,62.0,61.0,62.6666666667,62.0
2016-12-30 14:10:00+08:00,59.0,59.0,60.0,62.0,61.0,56.0,52.0,50.0,52.0,56.0,54.0,52.0,55.0,54.0,55.0,58.0,58.0,58.0,58.0,57.0,55.0,56.0,56.0,56.0,54.0,59.0,57.0,56.0,56.0,58.5,57.0,58.0,55.0,60.0,60.0,63.0,59.0,59.0,56.5,59.0,62.5,62.0,61.0,61.0,62.0
2016-12-30 14:15:00+08:00,59.0,59.0,60.0,62.0,60.0,55.6666666667,52.0,50.0,52.0,56.0,54.0,52.0,55.0,54.6666666667,55.6666666667,58.0,58.0,58.0,58.0,57.0,55.0,56.0,56.6666666667,56.6666666667,54.0,59.0,57.0,56.0,55.3333333333,57.6666666667,57.0,58.0,56.0,60.0,60.3333333333,63.0,58.3333333333,58.0,56.0,59.0,63.0,62.0,60.6666666667,61.0,61.0
2016-12-30 14:20:00+08:00,59.0,59.0,60.0,62.0,60.0,56.5,52.0,50.0,52.0,56.0,54.0,52.0,55.0,54.5,55.0,58.0,58.0,58.0,58.0,57.0,55.0,56.0,57.0,57.0,54.0,58.5,57.0,56.0,55.0,57.0,57.0,58.0,56.0,60.0,60.0,63.0,59.0,58.0,56.5,59.0,62.5,62.0,60.5,61.0,61.0
2016-12-30 14:25:00+08:00,59.0,59.0,60.0,62.0,59.6666666667,56.3333333333,52.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.6666666667,58.0,57.6666666667,58.0,58.0,57.0,55.0,56.0,57.0,57.0,54.0,59.0,57.0,56.0,55.6666666667,57.0,57.0,58.0,56.0,60.0,60.0,63.0,58.6666666667,58.0,57.0,59.0,62.0,62.0,60.0,60.6666666667,61.0
2016-12-30 14:30:00+08:00,58.5,59.0,59.5,62.0,59.0,56.0,52.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,57.0,57.0,54.0,59.0,57.0,56.0,55.0,56.0,57.0,58.0,56.0,60.0,60.0,63.0,58.5,58.0,57.0,59.0,62.0,61.0,60.0,61.0,61.0
2016-12-30 14:35:00+08:00,58.0,59.0,59.3333333333,62.0,59.0,56.0,51.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,57.0,57.0,54.0,58.6666666667,57.0,56.0,55.0,56.0,57.0,58.0,56.0,60.0,60.0,63.0,59.0,58.0,57.0,59.0,63.0,61.6666666667,60.0,60.3333333333,61.0
2016-12-30 14:40:00+08:00,58.0,59.0,59.0,62.0,59.0,56.0,52.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,56.5,57.0,54.5,58.0,57.0,56.0,55.0,56.0,57.0,58.0,56.0,60.0,60.0,63.0,59.0,58.5,57.0,59.0,63.5,61.0,60.0,60.0,61.0
2016-12-30 14:45:00+08:00,58.0,58.0,59.0,62.0,59.0,56.0,52.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,55.0,56.0,56.0,57.0,54.0,58.0,57.0,56.0,55.0,55.6666666667,57.0,58.0,56.0,60.0,60.0,63.0,59.0,58.6666666667,57.0,59.0,62.6666666667,61.0,60.0,60.0,61.0
2016-12-30 14:50:00+08:00,58.0,58.0,59.0,62.0,59.0,56.0,51.0,50.0,52.0,55.0,53.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,54.5,56.0,56.0,57.0,55.0,58.0,57.0,55.5,55.0,56.0,57.0,58.0,55.5,60.0,60.0,63.0,58.5,58.5,57.5,59.0,63.5,61.0,60.0,60.0,61.0
2016-12-30 14:55:00+08:00,58.0,58.0,59.0,62.0,59.0,55.3333333333,51.0,50.0,52.0,55.0,52.3333333333,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,54.0,56.0,56.0,57.0,54.6666666667,58.0,57.0,55.0,55.0,55.6666666667,57.0,58.0,55.6666666667,60.0,60.0,63.0,58.0,58.3333333333,58.0,59.0,62.3333333333,61.0,60.0,60.0,61.0
2016-12-30 15:00:00+08:00,58.0,58.0,59.0,62.0,59.0,55.5,51.0,50.0,52.0,55.0,52.0,52.0,55.0,54.0,54.0,58.5,57.0,58.0,58.0,57.0,54.0,55.5,56.0,57.0,54.0,58.0,57.0,55.0,55.0,55.5,57.0,58.0,55.5,60.0,60.0,63.0,58.0,58.0,58.0,59.0,64.5,61.0,60.0,60.0,61.0
2016-12-30 15:05:00+08:00,58.0,58.0,59.0,62.0,59.0,54.6666666667,51.0,50.0,52.0,55.0,52.0,52.0,55.0,54.0,54.0,58.3333333333,57.0,58.0,58.0,57.0,54.0,55.0,56.0,57.0,54.0,58.0,57.0,55.0,55.0,55.3333333333,57.0,57.6666666667,55.0,60.0,60.0,63.0,58.0,58.0,57.3333333333,59.0,61.6666666667,61.0,60.0,60.0,61.0
2016-12-30 15:10:00+08:00,58.0,58.0,59.0,62.0,59.0,55.5,51.0,50.0,52.0,55.0,52.0,52.0,55.0,54.0,54.0,59.0,57.0,58.0,58.0,57.0,54.0,55.0,56.0,57.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,57.0,55.5,60.0,60.0,63.0,58.0,58.0,57.0,59.0,62.0,61.0,60.0,60.0,61.0
2016-12-30 15:15:00+08:00,58.0,57.6666666667,59.0,62.0,59.0,55.0,51.0,50.0,51.6666666667,55.0,52.0,52.0,55.0,54.0,54.0,58.6666666667,57.0,58.0,58.0,57.0,54.0,55.0,56.0,57.0,54.0,58.0,57.0,55.0,55.0,55.6666666667,57.0,57.0,55.3333333333,60.0,60.0,63.0,58.0,58.0,57.3333333333,59.0,61.6666666667,61.0,60.0,60.0,60.3333333333
2016-12-30 15:20:00+08:00,58.0,58.0,59.0,62.0,59.0,55.0,51.0,50.0,51.0,55.0,52.0,52.0,55.0,54.0,54.0,59.0,57.0,58.0,58.0,57.0,54.0,55.0,56.0,57.0,54.0,58.0,57.0,55.0,55.0,55.5,57.0,57.0,55.0,60.0,60.0,63.0,58.0,58.0,57.5,59.0,61.0,61.0,60.0,59.0,60.0
2016-12-30 15:25:00+08:00,58.0,57.6666666667,59.0,62.0,59.0,53.6666666667,51.0,50.0,51.0,55.0,52.0,52.0,55.0,54.0,54.0,59.0,57.0,58.0,58.0,57.0,54.0,55.0,56.3333333333,57.0,54.0,58.0,57.0,55.0,55.0,55.3333333333,57.0,57.0,55.0,60.0,60.0,63.0,58.0,58.0,57.6666666667,59.0,60.0,61.0,60.0,59.3333333333,60.0
2016-12-30 15:30:00+08:00,58.0,58.0,59.0,62.0,59.0,53.5,51.0,50.0,51.0,55.0,52.0,52.0,55.0,54.0,54.0,58.5,57.0,58.0,58.0,57.0,54.0,55.0,56.5,57.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,60.0,60.0,63.0,58.0,58.0,58.0,58.0,60.0,61.0,60.0,59.5,60.0
2016-12-30 15:35:00+08:00,58.0,58.0,59.6666666667,62.0,59.0,53.0,51.0,50.0,51.0,54.6666666667,52.0,52.0,55.0,54.0,54.0,58.3333333333,57.0,58.0,58.0,57.0,54.0,55.0,57.0,57.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,60.0,60.6666666667,63.0,58.6666666667,58.0,58.0,59.0,60.0,61.0,59.6666666667,59.0,60.0
2016-12-30 15:40:00+08:00,58.0,58.0,61.0,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,52.0,55.0,54.0,54.0,58.0,57.0,58.0,58.0,57.0,54.0,55.0,57.0,57.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,57.5,55.0,60.0,60.5,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,59.5,60.0
2016-12-30 15:45:00+08:00,58.0,58.0,61.3333333333,62.0,59.0,54.3333333333,51.0,50.0,51.0,54.0,52.0,52.0,55.0,54.0,54.0,58.0,57.3333333333,58.0,58.0,57.0,54.0,55.0,56.6666666667,56.3333333333,54.0,58.0,57.0,55.0,55.0,54.3333333333,57.0,57.3333333333,55.0,60.0,60.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,59.6666666667,59.6666666667,60.0
2016-12-30 15:50:00+08:00,58.0,58.0,61.0,62.0,59.0,53.5,51.0,50.0,51.0,54.0,52.0,52.0,55.0,54.0,55.0,58.5,57.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.0,60.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 15:55:00+08:00,58.0,58.0,61.0,62.0,59.0,54.3333333333,51.0,50.0,51.0,54.0,52.0,52.0,55.0,54.0,55.0,58.6666666667,57.6666666667,58.0,58.0,57.0,54.0,54.3333333333,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.0,60.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:00:00+08:00,58.5,58.0,61.0,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,51.5,55.0,55.0,56.0,59.0,58.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.0,60.5,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:05:00+08:00,58.3333333333,58.0,61.0,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,56.0,58.3333333333,58.0,58.0,58.0,57.0,54.0,54.3333333333,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.0,61.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:10:00+08:00,58.5,58.0,61.5,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,56.0,59.0,58.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.5,61.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:15:00+08:00,59.0,58.0,62.0,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,56.0,59.0,58.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.3333333333,60.6666666667,61.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:20:00+08:00,59.0,58.0,62.0,62.0,59.0,54.0,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,56.0,59.0,58.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.0,60.5,61.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:25:00+08:00,59.0,58.0,62.0,62.0,59.0,54.3333333333,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,55.0,58.3333333333,57.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,54.6666666667,57.0,58.0,55.0,60.6666666667,61.0,63.0,59.0,58.0,58.0,59.0,60.0,61.0,60.0,60.0,60.0
2016-12-30 16:30:00+08:00,59.0,58.0,62.5,62.0,59.0,54.5,51.0,50.0,51.0,54.0,52.0,51.0,55.0,55.0,55.0,58.0,57.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,54.5,57.0,58.0,55.0,61.0,61.0,63.0,59.0,58.0,57.0,59.0,60.5,61.0,60.0,60.0,60.0
2016-12-30 16:35:00+08:00,59.0,58.0,61.6666666667,62.0,59.0,55.0,51.0,50.3333333333,51.0,54.0,52.0,51.0,55.0,55.0,55.0,58.0,57.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,56.0,61.0,61.0,63.0,59.0,58.3333333333,57.3333333333,59.0,61.3333333333,61.0,60.0,60.0,60.3333333333
2016-12-30 16:40:00+08:00,59.0,58.0,61.5,62.0,59.0,54.5,51.0,51.0,51.0,54.0,52.0,51.0,55.0,55.0,55.0,58.0,57.0,58.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.5,61.0,61.0,63.0,59.0,59.0,58.0,59.0,61.5,61.0,60.0,60.0,61.0
2016-12-30 16:45:00+08:00,59.0,57.6666666667,60.6666666667,62.0,59.0,54.6666666667,51.0,51.0,51.3333333333,54.0,52.0,51.0,55.0,55.0,54.3333333333,58.0,57.0,58.0,58.0,57.0,54.0,54.0,55.3333333333,56.0,54.0,58.0,57.0,55.0,55.0,54.3333333333,57.0,58.0,55.0,61.0,60.3333333333,63.0,59.0,59.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 16:50:00+08:00,59.0,58.0,60.5,62.0,59.0,54.5,51.0,51.0,52.0,54.0,52.0,51.0,55.0,55.0,54.0,58.0,56.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,57.0,55.0,55.0,54.5,57.0,58.0,55.5,61.0,61.0,63.0,59.0,59.0,58.0,59.0,61.5,61.0,60.0,60.0,61.0
2016-12-30 16:55:00+08:00,59.0,57.0,60.0,62.0,59.0,55.0,51.0,51.0,52.0,54.0,52.3333333333,51.0,55.0,55.0,54.0,58.0,56.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,57.0,55.0,55.0,54.6666666667,57.0,58.0,55.0,61.0,60.6666666667,63.0,59.0,59.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 17:00:00+08:00,59.0,57.0,60.0,62.0,59.0,54.0,51.0,51.0,52.0,54.0,53.0,51.0,55.0,55.0,54.0,58.0,56.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,57.0,55.0,55.0,54.5,57.0,58.0,55.0,61.0,60.0,63.0,59.0,59.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 17:05:00+08:00,59.0,57.0,60.0,62.0,59.0,53.6666666667,51.0,51.0,52.0,54.0,52.6666666667,51.0,55.0,55.0,54.0,58.0,56.6666666667,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,57.0,55.0,55.0,55.0,57.0,58.0,55.3333333333,61.0,60.0,63.0,59.0,58.6666666667,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 17:10:00+08:00,59.0,57.0,60.0,62.0,59.0,53.5,51.0,51.0,52.0,54.0,53.0,51.0,55.0,55.0,54.0,58.0,57.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,56.5,55.0,55.0,54.5,57.0,58.0,55.5,61.0,60.0,63.0,59.0,58.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 17:15:00+08:00,59.0,58.0,60.0,62.0,59.0,53.6666666667,52.0,51.0,52.0,54.0,53.0,52.0,55.0,55.0,54.3333333333,58.0,56.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,56.3333333333,55.0,55.0,54.6666666667,57.0,58.0,55.0,61.0,60.0,63.0,59.0,58.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
2016-12-30 17:20:00+08:00,59.0,57.0,60.0,62.0,59.0,54.0,51.0,51.0,52.0,54.0,53.0,52.0,55.0,55.0,55.0,58.0,56.0,58.0,58.0,57.0,54.0,54.0,55.0,56.0,54.0,58.0,56.5,55.0,55.0,54.5,57.0,58.0,55.5,61.0,60.0,63.0,59.0,58.0,58.0,59.0,61.0,61.0,60.0,60.0,61.0
