Location,BoardRoom,BoardRoom,DOAS1,DOAS2,DOAS3,DOAS4,FCU1,FCU2,FCU3,FCU4,FinanceOffice1,FinanceOffice2,FinanceOffice3,FinanceSecretary,HRDirector,HRMeeting,HROffice1,HROffice2,HeadofSchool,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry,TotalPrimarySystem,TotalSystem,TotalSystem
DeviceNum,Num0,Num1,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num0,Num1,Num0,Num0,Num1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-30 15:15:00+08:00,0.0,0.0,0.713999986649,0.875,0.78100001812,0.81099998951,0.488000005484,0.0270000007004,0.702000021935,0.699999988079,-0.00200000009499,0.0439999997616,0.0879999995232,0.136999994516,-0.00200000009499,0.0,0.0,0.0740000009537,0.0,-0.00200000009499,0.0799999982119,0.0610000006855,0.0719999969006,0.0560000017285,0.0140000004321,0.166999995708,0.231999993324,0.596875190735,2.83537912369,1.30908000469
2016-12-30 15:20:00+08:00,0.0,0.0,0.71700000763,0.100500000641,0.777500003576,0.806999981404,0.492500007152,0.0190000003204,0.702499985695,0.701000005007,-0.00250000006054,0.0199999996694,0.0890000015497,0.13899999857,-0.00150000007124,0.0,-0.00150000007124,0.074500001967,0.0,-0.00200000003679,0.074999999255,0.0614999998361,0.070000000298,0.0565000008791,0.00899999961257,0.163499996066,0.228999994695,0.356249809265,2.72773396969,1.3302167058
2016-12-30 15:25:00+08:00,0.0,0.0,0.712000012398,0.26466666162,0.775000015895,0.648333330949,0.488666673501,0.00666666667287,0.70233331124,0.698666671912,-0.00166666674583,-0.00166666674583,0.087333333989,0.139333332578,-0.00200000009499,0.0,-0.00066666669833,0.0543333329261,0.0,-0.00233333340535,0.10000000149,0.0860000004371,0.0916666686535,0.0706666658322,0.0266666666915,0.157333334287,0.219666659832,0.5,2.7695608139,1.32942036788
2016-12-30 15:30:00+08:00,0.0,0.0,0.709500014782,0.315499998629,0.766000002623,0.793999999761,0.481999993324,0.00050000002375,0.673999994993,0.694000005722,-0.00250000006054,-0.00200000009499,0.0870000012219,0.140500001609,-0.00200000009499,0.0,-0.00200000003679,0.0690000019967,0.0,-0.00200000009499,0.10000000149,0.0885000005365,0.0920000001788,0.0705000013113,0.0270000007004,0.14999999851,0.21249999851,0.682812690735,2.82524430752,1.32943117618
2016-12-30 15:35:00+08:00,0.0,0.0,0.709999998411,0.168000002701,0.770666658878,0.734333336353,0.48600000143,0.000666666581917,0.658999999364,0.695999979973,-0.00300000010369,-0.00133333339666,0.0859999979536,0.139666666587,-0.00266666671572,0.0,-0.00233333340535,0.0813333342473,0.0,-0.00266666671572,0.0966666688521,0.0860000004371,0.0910000006358,0.069000000755,0.0250000003725,0.144333332777,0.203666672111,0.48645846049,2.709095637,1.34001274904
2016-12-30 15:40:00+08:00,0.0,0.0,0.713999986649,0.645999982953,0.782000005246,1.00450000167,0.486500009895,0.00350000010803,0.608000010252,0.70300000906,-0.00150000007124,-0.00150000007124,0.0815000012517,0.137999996543,-0.00200000009499,0.0,-0.00250000006054,0.0810000002384,0.0,-0.00150000007124,0.10000000149,0.0854999981821,0.0900000035763,0.070000000298,0.0240000002086,0.140000000596,0.199000000954,0.0124998092651,2.46005988121,1.34823560714
2016-12-30 15:45:00+08:00,0.0,0.0,0.718666672707,0.865666647752,0.785000006358,0.756999989351,0.49066666762,0.0146666662768,0.514333327612,0.709999998411,-0.00266666671572,-0.00133333339666,0.153666665157,0.136666665474,-0.00166666674583,0.0,-0.00233333340535,0.0813333342473,0.0,-0.00166666670703,0.10000000149,0.0850000008941,0.0923333341877,0.0683333352208,0.0233333334327,0.134000003338,0.189666668574,0.37916692098,2.60225749016,1.30523701509
2016-12-30 15:50:00+08:00,0.0,0.0,0.722500026226,0.858500003814,0.613000005483,0.870999991896,0.493500009179,0.0320000005886,0.548999994994,0.715500026941,-0.00250000006054,-0.0010000000475,0.600499987603,0.135500006377,-0.00200000009499,0.0,-0.0010000000475,0.0804999992251,0.0,-0.00200000009499,0.0950000025331,0.0860000029206,0.0910000018776,0.0700000002981,0.0260000005365,0.129500001669,0.184000000357,1.00312519073,2.85083472729,1.80089467764
2016-12-30 15:55:00+08:00,0.0,0.0,0.728999992212,0.155000006159,0.465333342552,0.842000007629,0.493333329757,0.0430000002185,0.575999995072,0.726999998093,-0.00266666671572,-0.00166666674583,0.552999983231,0.136333331465,-0.00200000005619,0.0,-0.00166666674583,0.0790000011524,0.0,-0.00233333340535,0.0966666688521,0.0863333319624,0.0909999981523,0.0703333343069,0.0236666668206,0.13133333375,0.185333331426,0.50625038147,2.55424841245,1.71768701077
2016-12-30 16:00:00+08:00,0.0,0.0,0.722000002861,0.759000003337,0.343999996781,0.336999990512,0.490000009537,0.0415000002831,0.642999976873,0.72049999237,-0.00200000009499,-0.0010000000475,0.412499994039,0.136000007391,-0.00200000009499,0.0,-0.00100000004749,0.0804999992251,0.0,-0.00150000007124,0.10000000149,0.0870000012219,0.0909999981523,0.0685000009835,0.0235000001266,0.142000004649,0.19849999994,0.657812595368,2.58292627335,1.64975321292
2016-12-30 16:05:00+08:00,0.0,0.0,0.717666665713,0.447999998267,0.257999996344,0.816999991735,0.489666670561,0.030666667968,0.696333328883,0.718666672707,-0.00333333341405,-0.00133333339666,0.372333337863,0.118333334724,-0.00233333336655,0.0,-0.00166666670703,0.0793333351612,0.0,-0.00166666674583,0.0966666688521,0.0850000008941,0.0933333337307,0.0696666662892,0.0246666669845,0.139666666587,0.197666664918,0.503124872843,2.42042183876,1.56784673532
2016-12-30 16:10:00+08:00,0.0,0.0,0.729999989272,-0.254000008105,0.200499996543,0.61100000143,0.49200001359,0.0214999997988,0.726000010967,0.732000023127,-0.00250000006054,-0.00150000007124,0.40450000763,0.112500000745,-0.00300000002608,0.0,-0.00200000003679,0.0810000002384,0.0,-0.00250000006054,0.10000000149,0.0859999991954,0.0925000011921,0.0694999992848,0.0255000004545,0.136500000954,0.196499995887,0.56093788147,2.4745773077,1.56612914801
