Location,BoardRoom,BoardRoom,BoardRoom,FinanceOffice1,FinanceOffice2,FinanceOffice3,FinanceSecretary,HRDirector,HRMeeting,HROffice1,HROffice2,HeadofSchool,HeadofSchoolSecretary,OpenOffice,OpenOffice,OpenOffice,OpenOffice,OpenOffice,Pantry,Pantry
DeviceNum,Num0,Num1,Num2,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num0,Num1,Num2,Num3,Num4,Num0,Num1
,,,,,,,,,,,,,,,,,,,,
2017-01-02 06:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,95.3562393188,95.3562393188
2017-01-02 06:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,95.3562393188,95.3562393188
2017-01-02 06:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,90.2595443726,90.2595443726
2017-01-02 06:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,89.7578481038,89.7578481038
2017-01-02 06:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,89.2063980102,89.2063980102
2017-01-02 06:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,88.6547851563,88.6547851563
2017-01-02 06:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,88.1536407471,88.1536407471
2017-01-02 06:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,84.1014226278,84.1014226278
2017-01-02 07:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,81.5210227966,81.5210227966
2017-01-02 07:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.5657780965,80.5657780965
2017-01-02 07:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,79.660823822,79.660823822
2017-01-02 07:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,78.6891784668,78.6891784668
2017-01-02 07:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,77.7505035401,77.7505035401
2017-01-02 07:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,76.7782389323,76.7782389323
2017-01-02 07:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,75.8400497436,75.8400497436
2017-01-02 07:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,74.9027455648,74.9027455648
2017-01-02 07:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,73.931892395,73.931892395
2017-01-02 07:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,73.0262705485,73.0262705485
2017-01-02 07:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,72.0717964172,72.0717964172
2017-01-02 07:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,71.1499862671,71.1499862671
2017-01-02 08:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,70.2110404968,70.2110404968
2017-01-02 08:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,69.2720794678,69.2720794678
2017-01-02 08:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,68.3005638123,68.3005638123
2017-01-02 08:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,67.3957951864,67.3957951864
2017-01-02 08:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,66.390510559,66.390510559
2017-01-02 08:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,65.4871495565,65.4871495565
2017-01-02 08:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,64.5328826904,64.5328826904
2017-01-02 08:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,63.5790583293,63.5790583293
2017-01-02 08:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,62.6237297058,62.6237297058
2017-01-02 08:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4568786621,97.4568786621,97.4568786621,97.4568786621,97.4568786621,61.7022069295,61.7022069295
2017-01-02 08:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0699768067,92.0699768067,92.0699768067,92.0699768067,92.0699768067,60.763469696,60.763469696
2017-01-02 08:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4338378906,91.4338378906,91.4338378906,91.4338378906,91.4338378906,59.8595174154,59.8595174154
2017-01-02 09:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8653335571,90.8653335571,90.8653335571,90.8653335571,90.8653335571,58.9043464661,58.9043464661
2017-01-02 09:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.2297312419,90.2297312419,90.2297312419,90.2297312419,90.2297312419,57.9519983927,57.9519983927
2017-01-02 09:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9281616211,86.9281616211,86.9281616211,86.9281616211,86.9281616211,57.0485267639,57.0485267639
2017-01-02 09:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2565663656,83.2565663656,83.2565663656,83.2565663656,83.2565663656,56.0443776449,56.0443776449
2017-01-02 09:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1841125489,82.1841125489,82.1841125489,82.1841125489,82.1841125489,55.1390800476,55.1390800476
2017-01-02 09:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1443074544,81.1443074544,81.1443074544,81.1443074544,81.1443074544,50.7469177246,50.7469177246
2017-01-02 09:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0717926026,80.0717926026,80.0717926026,80.0717926026,80.0717926026,47.7438144683,47.7438144683
2017-01-02 09:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.066716512,79.066716512,79.066716512,79.066716512,79.066716512,46.3832995097,46.3832995097
2017-01-02 09:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9602661133,77.9602661133,77.9602661133,77.9602661133,77.9602661133,45.0249633789,45.0249633789
2017-01-02 09:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.953994751,76.953994751,76.953994751,76.953994751,76.953994751,43.6315104167,43.6315104167
2017-01-02 09:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8493728638,75.8493728638,75.8493728638,75.8493728638,75.8493728638,42.3057250976,42.3057250976
2017-01-02 09:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8110911052,74.8110911052,74.8110911052,74.8110911052,74.8110911052,40.9130071004,40.9130071004
2017-01-02 10:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7398605347,73.7398605347,73.7398605347,73.7398605347,73.7398605347,39.5853767395,39.5853767395
2017-01-02 10:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7347157796,72.7347157796,72.7347157796,72.7347157796,72.7347157796,38.1935272217,38.1935272217
2017-01-02 10:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6293716431,71.6293716431,71.6293716431,71.6293716431,71.6293716431,36.8700847626,36.8700847626
2017-01-02 10:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6241251628,70.6241251628,70.6241251628,70.6241251628,70.6241251628,37.1663907369,37.1663907369
2017-01-02 10:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5197296142,69.5197296142,69.5197296142,69.5197296142,69.5197296142,39.4191188812,39.4191188812
2017-01-02 10:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5132497152,68.5132497152,68.5132497152,68.5132497152,68.5132497152,38.4651934306,38.4651934306
2017-01-02 10:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4084320069,67.4084320069,67.4084320069,67.4084320069,67.4084320069,37.561088562,37.561088562
2017-01-02 10:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4028523763,66.4028523763,66.4028523763,66.4028523763,66.4028523763,36.5892486572,36.5892486572
2017-01-02 10:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2966003418,65.2966003418,65.2966003418,65.2966003418,65.2966003418,35.649482727,35.649482727
2017-01-02 10:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4925155639,64.4925155639,64.4925155639,64.4925155639,64.4925155639,34.8955459595,34.8955459595
2017-01-02 10:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1884002685,63.1884002685,63.1884002685,63.1884002685,63.1884002685,33.7379989624,33.7379989624
2017-01-02 10:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1499112447,62.1499112447,62.1499112447,62.1499112447,62.1499112447,32.7995414734,32.7995414734
2017-01-02 11:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.077041626,61.077041626,61.077041626,61.077041626,61.077041626,31.8286457061,31.8286457061
2017-01-02 11:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0716794332,60.0716794332,60.0716794332,60.0716794332,60.0716794332,30.9254735311,30.9254735311
2017-01-02 11:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9652023316,58.9652023316,58.9652023316,58.9652023316,58.9652023316,29.9715633392,29.9715633392
2017-01-02 11:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9593645732,57.9593645732,57.9593645732,57.9593645732,57.9593645732,29.0170084636,29.0170084636
2017-01-02 11:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8530235291,56.8530235291,56.8530235291,56.8530235291,56.8530235291,28.111951828,28.111951828
2017-01-02 11:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8476575216,55.8476575216,55.8476575216,55.8476575216,55.8476575216,27.1071624756,27.1071624756
2017-01-02 11:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7416419983,54.7416419983,54.7416419983,54.7416419983,54.7416419983,31.3459205627,31.3459205627
2017-01-02 11:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7366320292,53.7366320292,53.7366320292,53.7366320292,53.7366320292,30.794506073,30.794506073
2017-01-02 11:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6298370362,52.6298370362,52.6298370362,52.6298370362,52.6298370362,30.2929801941,30.2929801941
2017-01-02 11:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6243718465,51.6243718465,51.6243718465,51.6243718465,51.6243718465,29.7919565837,29.7919565837
2017-01-02 11:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5180015564,50.5180015564,50.5180015564,50.5180015564,50.5180015564,29.1903953552,29.1903953552
2017-01-02 11:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.512849172,49.512849172,49.512849172,49.512849172,49.512849172,28.6888071696,28.6888071696
2017-01-02 12:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4072189331,48.4072189331,48.4072189331,48.4072189331,48.4072189331,28.1881389618,28.1881389618
2017-01-02 12:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4017537435,47.4017537435,47.4017537435,47.4017537435,47.4017537435,27.6534601847,27.6534601847
2017-01-02 12:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.296541214,46.296541214,46.296541214,46.296541214,46.296541214,27.0852661133,27.0852661133
2017-01-02 12:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2915382385,45.2915382385,45.2915382385,45.2915382385,45.2915382385,26.5838521321,26.5838521321
2017-01-02 12:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1862754822,44.1862754822,44.1862754822,44.1862754822,44.1862754822,26.0826530456,26.0826530456
2017-01-02 12:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1811167399,43.1811167399,43.1811167399,43.1811167399,43.1811167399,25.515083313,25.515083313
2017-01-02 12:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1247329712,42.1247329712,42.1247329712,42.1247329712,42.1247329712,24.9805078506,24.9805078506
2017-01-02 12:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0676816305,41.0676816305,41.0676816305,41.0676816305,41.0676816305,24.4790229797,24.4790229797
2017-01-02 12:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0126895905,40.0126895905,40.0126895905,40.0126895905,40.0126895905,23.9774484635,23.9774484635
2017-01-02 12:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9555473328,38.9555473328,38.9555473328,38.9555473328,38.9555473328,28.635351181,28.635351181
2017-01-02 12:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8992633819,37.8992633819,37.8992633819,37.8992633819,37.8992633819,28.635351181,28.635351181
2017-01-02 12:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5647697449,38.5647697449,38.5647697449,38.5647697449,38.5647697449,28.635351181,28.635351181
2017-01-02 13:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4044551849,41.4044551849,41.4044551849,41.4044551849,41.4044551849,28.635351181,28.635351181
2017-01-02 13:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7686119079,40.7686119079,40.7686119079,40.7686119079,40.7686119079,28.635351181,28.635351181
2017-01-02 13:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1496887207,40.1496887207,40.1496887207,40.1496887207,40.1496887207,28.635351181,28.635351181
2017-01-02 13:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5650787354,39.5650787354,39.5650787354,39.5650787354,39.5650787354,28.635351181,28.635351181
2017-01-02 13:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9459171295,38.9459171295,38.9459171295,38.9459171295,38.9459171295,28.635351181,28.635351181
2017-01-02 13:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3270454407,38.3270454407,38.3270454407,38.3270454407,38.3270454407,28.635351181,28.635351181
2017-01-02 13:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.692489624,37.692489624,37.692489624,37.692489624,37.692489624,28.635351181,28.635351181
2017-01-02 13:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0913085937,37.0913085937,37.0913085937,37.0913085937,37.0913085937,28.635351181,28.635351181
2017-01-02 13:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4889698029,36.4889698029,36.4889698029,36.4889698029,36.4889698029,28.635351181,28.635351181
2017-01-02 13:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8537432353,35.8537432353,35.8537432353,35.8537432353,35.8537432353,28.635351181,28.635351181
2017-01-02 13:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2356147766,35.2356147766,35.2356147766,35.2356147766,35.2356147766,28.635351181,28.635351181
2017-01-02 13:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6502443949,34.6502443949,34.6502443949,34.6502443949,34.6502443949,28.635351181,28.635351181
2017-01-02 14:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0815315247,34.0815315247,34.0815315247,34.0815315247,34.0815315247,28.635351181,28.635351181
2017-01-02 14:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4460741679,33.4460741679,33.4460741679,33.4460741679,33.4460741679,28.635351181,28.635351181
2017-01-02 14:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8273582459,32.8273582459,32.8273582459,32.8273582459,32.8273582459,28.635351181,28.635351181
2017-01-02 14:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.808265686,35.808265686,35.808265686,35.808265686,35.808265686,28.635351181,28.635351181
2017-01-02 14:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 14:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:25:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:30:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:35:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:40:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:45:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:50:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 15:55:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 16:00:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 16:05:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 16:10:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 16:15:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
2017-01-02 16:20:00+08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4744491577,37.4744491577,37.4744491577,37.4744491577,37.4744491577,28.635351181,28.635351181
