,Zones,Value,Occupancy Type,Unit
321,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
322,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
323,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
324,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
325,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
326,Zone 1,58.1666666667,Non-working Hours,Rel. Humidity [%]
327,Zone 1,58.2222222222,Non-working Hours,Rel. Humidity [%]
328,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
329,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
330,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
331,Zone 1,58.1111111111,Non-working Hours,Rel. Humidity [%]
332,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
333,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
334,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
335,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
336,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
337,Zone 1,58.5555555556,Non-working Hours,Rel. Humidity [%]
338,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
339,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
340,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
341,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
342,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
343,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
295,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
345,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
346,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
347,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
348,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
349,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
350,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
351,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
352,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
353,Zone 1,58.7777777778,Non-working Hours,Rel. Humidity [%]
354,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
355,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
356,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
357,Zone 1,58.8888888889,Non-working Hours,Rel. Humidity [%]
358,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
359,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
360,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
361,Zone 1,58.7777777778,Non-working Hours,Rel. Humidity [%]
362,Zone 1,60.1666666667,Non-working Hours,Rel. Humidity [%]
363,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
364,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
365,Zone 1,59.4444444444,Non-working Hours,Rel. Humidity [%]
366,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
367,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
368,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
369,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
370,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
371,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
372,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
373,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
374,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
375,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
376,Zone 1,55.8888888889,Non-working Hours,Rel. Humidity [%]
377,Zone 1,56.0,Non-working Hours,Rel. Humidity [%]
378,Zone 1,55.7777777778,Non-working Hours,Rel. Humidity [%]
379,Zone 1,55.6666666667,Non-working Hours,Rel. Humidity [%]
380,Zone 1,56.1111111111,Non-working Hours,Rel. Humidity [%]
381,Zone 1,56.3333333333,Non-working Hours,Rel. Humidity [%]
382,Zone 1,56.1111111111,Non-working Hours,Rel. Humidity [%]
383,Zone 1,56.0,Non-working Hours,Rel. Humidity [%]
384,Zone 1,56.0,Non-working Hours,Rel. Humidity [%]
385,Zone 1,56.0,Non-working Hours,Rel. Humidity [%]
386,Zone 1,56.3333333333,Non-working Hours,Rel. Humidity [%]
387,Zone 1,56.5,Non-working Hours,Rel. Humidity [%]
388,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
389,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
390,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
391,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
296,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
124,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
268,Zone 1,58.5,Non-working Hours,Rel. Humidity [%]
421,Zone 1,57.5555555556,Non-working Hours,Rel. Humidity [%]
397,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
398,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
399,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
400,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
401,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
402,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
403,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
404,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
406,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
396,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
416,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
408,Zone 1,57.1666666667,Non-working Hours,Rel. Humidity [%]
409,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
410,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
411,Zone 1,57.1111111111,Non-working Hours,Rel. Humidity [%]
412,Zone 1,57.1666666667,Non-working Hours,Rel. Humidity [%]
413,Zone 1,57.2222222222,Non-working Hours,Rel. Humidity [%]
414,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
415,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
441,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
407,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
443,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
405,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
418,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
422,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
423,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
424,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
425,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
426,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
427,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
428,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
429,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
430,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
417,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
431,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
433,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
434,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
435,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
436,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
437,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
438,Zone 1,57.8333333333,Non-working Hours,Rel. Humidity [%]
439,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
440,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
419,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
432,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
490,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
444,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
469,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
447,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
448,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
449,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
450,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
451,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
452,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
453,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
455,Zone 1,58.2222222222,Non-working Hours,Rel. Humidity [%]
465,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
446,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
456,Zone 1,59.1666666667,Non-working Hours,Rel. Humidity [%]
458,Zone 1,59.3333333333,Non-working Hours,Rel. Humidity [%]
459,Zone 1,58.8888888889,Non-working Hours,Rel. Humidity [%]
460,Zone 1,58.8333333333,Non-working Hours,Rel. Humidity [%]
461,Zone 1,58.4444444444,Non-working Hours,Rel. Humidity [%]
462,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
463,Zone 1,57.8888888889,Non-working Hours,Rel. Humidity [%]
464,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
589,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
590,Zone 1,60.1666666667,Non-working Hours,Rel. Humidity [%]
457,Zone 1,59.7777777778,Non-working Hours,Rel. Humidity [%]
445,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
454,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
466,Zone 1,57.5555555556,Non-working Hours,Rel. Humidity [%]
471,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
472,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
473,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
474,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
475,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
476,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
477,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
478,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
479,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
480,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
481,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
482,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
483,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
484,Zone 1,57.5555555556,Non-working Hours,Rel. Humidity [%]
485,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
486,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
487,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
488,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
489,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
468,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
467,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
1,Zone 1,67.6666666667,Non-working Hours,Rel. Humidity [%]
420,Zone 1,57.5,Non-working Hours,Rel. Humidity [%]
442,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
491,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
497,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
498,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
499,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
500,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
501,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
502,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
503,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
504,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
505,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
496,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
506,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
508,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
509,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
510,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
511,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
512,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
513,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
514,Zone 1,66.0,Non-working Hours,Rel. Humidity [%]
540,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
541,Zone 1,60.1111111111,Non-working Hours,Rel. Humidity [%]
507,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
495,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
494,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
515,Zone 1,66.7777777778,Non-working Hours,Rel. Humidity [%]
522,Zone 1,66.0,Non-working Hours,Rel. Humidity [%]
523,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
524,Zone 1,65.3333333333,Non-working Hours,Rel. Humidity [%]
525,Zone 1,65.3333333333,Non-working Hours,Rel. Humidity [%]
526,Zone 1,65.0,Non-working Hours,Rel. Humidity [%]
527,Zone 1,64.7777777778,Non-working Hours,Rel. Humidity [%]
528,Zone 1,64.3333333333,Non-working Hours,Rel. Humidity [%]
529,Zone 1,64.2222222222,Non-working Hours,Rel. Humidity [%]
530,Zone 1,64.1666666667,Non-working Hours,Rel. Humidity [%]
531,Zone 1,64.0,Non-working Hours,Rel. Humidity [%]
532,Zone 1,64.0,Non-working Hours,Rel. Humidity [%]
533,Zone 1,63.1111111111,Non-working Hours,Rel. Humidity [%]
534,Zone 1,62.8333333333,Non-working Hours,Rel. Humidity [%]
535,Zone 1,62.2222222222,Non-working Hours,Rel. Humidity [%]
536,Zone 1,61.8333333333,Non-working Hours,Rel. Humidity [%]
537,Zone 1,61.4444444445,Non-working Hours,Rel. Humidity [%]
538,Zone 1,61.1666666667,Non-working Hours,Rel. Humidity [%]
539,Zone 1,60.7777777778,Non-working Hours,Rel. Humidity [%]
518,Zone 1,67.5,Non-working Hours,Rel. Humidity [%]
516,Zone 1,67.5,Non-working Hours,Rel. Humidity [%]
394,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
542,Zone 1,59.5,Non-working Hours,Rel. Humidity [%]
591,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
543,Zone 1,59.3333333333,Non-working Hours,Rel. Humidity [%]
569,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
546,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
547,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
548,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
549,Zone 1,57.4444444445,Non-working Hours,Rel. Humidity [%]
550,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
551,Zone 1,57.2222222222,Non-working Hours,Rel. Humidity [%]
552,Zone 1,57.5,Non-working Hours,Rel. Humidity [%]
554,Zone 1,58.0,Non-working Hours,Rel. Humidity [%]
564,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
545,Zone 1,58.4444444444,Non-working Hours,Rel. Humidity [%]
555,Zone 1,57.8888888889,Non-working Hours,Rel. Humidity [%]
557,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
558,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
559,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
560,Zone 1,57.1666666667,Non-working Hours,Rel. Humidity [%]
561,Zone 1,57.0,Non-working Hours,Rel. Humidity [%]
562,Zone 1,56.8333333333,Non-working Hours,Rel. Humidity [%]
563,Zone 1,59.5,Non-working Hours,Rel. Humidity [%]
493,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
492,Zone 1,65.6666666667,Non-working Hours,Rel. Humidity [%]
556,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
544,Zone 1,58.8333333333,Non-working Hours,Rel. Humidity [%]
553,Zone 1,57.5555555556,Non-working Hours,Rel. Humidity [%]
565,Zone 1,59.5,Non-working Hours,Rel. Humidity [%]
570,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
571,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
572,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
573,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
574,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
575,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
576,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
577,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
578,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
579,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
580,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
581,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
582,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
583,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
584,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
585,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
586,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
587,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
588,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
567,Zone 1,59.3333333333,Non-working Hours,Rel. Humidity [%]
566,Zone 1,59.3333333333,Non-working Hours,Rel. Humidity [%]
568,Zone 1,59.4444444444,Non-working Hours,Rel. Humidity [%]
737,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
470,Zone 1,57.3333333333,Non-working Hours,Rel. Humidity [%]
716,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
595,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
596,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
597,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
598,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
599,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
600,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
601,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
603,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
613,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
594,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
604,Zone 1,60.5,Non-working Hours,Rel. Humidity [%]
606,Zone 1,60.5,Non-working Hours,Rel. Humidity [%]
607,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
608,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
609,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
610,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
611,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
612,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
638,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
715,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
605,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
593,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
602,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
614,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
619,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
620,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
621,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
622,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
623,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
624,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
625,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
626,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
627,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
628,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
629,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
630,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
631,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
632,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
633,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
634,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
635,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
636,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
637,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
616,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
615,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
687,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
618,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
641,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
667,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
644,Zone 1,62.5,Non-working Hours,Rel. Humidity [%]
645,Zone 1,61.6666666667,Non-working Hours,Rel. Humidity [%]
646,Zone 1,61.6666666667,Non-working Hours,Rel. Humidity [%]
647,Zone 1,61.2222222222,Non-working Hours,Rel. Humidity [%]
648,Zone 1,60.8333333333,Non-working Hours,Rel. Humidity [%]
649,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
650,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
652,Zone 1,59.5,Non-working Hours,Rel. Humidity [%]
662,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
643,Zone 1,61.8888888889,Non-working Hours,Rel. Humidity [%]
653,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
655,Zone 1,58.8888888889,Non-working Hours,Rel. Humidity [%]
656,Zone 1,58.5,Non-working Hours,Rel. Humidity [%]
657,Zone 1,57.8888888889,Non-working Hours,Rel. Humidity [%]
658,Zone 1,57.6666666667,Non-working Hours,Rel. Humidity [%]
659,Zone 1,57.2222222222,Non-working Hours,Rel. Humidity [%]
660,Zone 1,57.1666666667,Non-working Hours,Rel. Humidity [%]
661,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
395,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
393,Zone 1,56.6666666667,Non-working Hours,Rel. Humidity [%]
654,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
642,Zone 1,61.0,Non-working Hours,Rel. Humidity [%]
651,Zone 1,59.7777777778,Non-working Hours,Rel. Humidity [%]
663,Zone 1,58.3333333333,Non-working Hours,Rel. Humidity [%]
668,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
669,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
670,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
671,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
672,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
673,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
674,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
675,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
676,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
677,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
678,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
679,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
680,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
681,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
682,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
683,Zone 1,58.8333333333,Non-working Hours,Rel. Humidity [%]
684,Zone 1,59.0,Non-working Hours,Rel. Humidity [%]
685,Zone 1,59.1666666667,Non-working Hours,Rel. Humidity [%]
686,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
665,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
664,Zone 1,58.4444444444,Non-working Hours,Rel. Humidity [%]
666,Zone 1,58.6666666667,Non-working Hours,Rel. Humidity [%]
617,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
640,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
592,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
693,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
694,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
695,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
696,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
697,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
698,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
699,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
701,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
711,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
692,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
702,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
704,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
705,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
706,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
707,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
708,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
709,Zone 1,60.0,Non-working Hours,Rel. Humidity [%]
710,Zone 1,60.1666666667,Non-working Hours,Rel. Humidity [%]
736,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
738,Zone 1,60.5,Non-working Hours,Rel. Humidity [%]
703,Zone 1,59.7777777778,Non-working Hours,Rel. Humidity [%]
691,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
700,Zone 1,59.6666666667,Non-working Hours,Rel. Humidity [%]
712,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
639,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
718,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
719,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
720,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
721,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
722,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
723,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
724,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
725,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
726,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
727,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
728,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
729,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
730,Zone 1,60.3333333333,Non-working Hours,Rel. Humidity [%]
731,Zone 1,60.5555555556,Non-working Hours,Rel. Humidity [%]
732,Zone 1,60.6666666667,Non-working Hours,Rel. Humidity [%]
