,Zones,Value,Occupancy Type,Unit
435,Zone 3,9.030968,Working Hours,Particles [micrograms/m3]
436,Zone 3,8.812156,Working Hours,Particles [micrograms/m3]
437,Zone 3,8.812156,Working Hours,Particles [micrograms/m3]
438,Zone 3,8.613236,Working Hours,Particles [micrograms/m3]
439,Zone 3,8.096044,Working Hours,Particles [micrograms/m3]
440,Zone 3,7.976692,Working Hours,Particles [micrograms/m3]
441,Zone 3,8.195504,Working Hours,Particles [micrograms/m3]
442,Zone 3,8.334748,Working Hours,Particles [micrograms/m3]
443,Zone 3,8.4541,Working Hours,Particles [micrograms/m3]
444,Zone 3,8.314856,Working Hours,Particles [micrograms/m3]
445,Zone 3,8.25518,Working Hours,Particles [micrograms/m3]
446,Zone 3,9.190104,Working Hours,Particles [micrograms/m3]
447,Zone 3,8.135828,Working Hours,Particles [micrograms/m3]
448,Zone 3,8.613236,Working Hours,Particles [micrograms/m3]
449,Zone 3,8.235288,Working Hours,Particles [micrograms/m3]
450,Zone 3,8.394424,Working Hours,Particles [micrograms/m3]
451,Zone 3,8.633128,Working Hours,Particles [micrograms/m3]
452,Zone 3,8.533668,Working Hours,Particles [micrograms/m3]
453,Zone 3,8.235288,Working Hours,Particles [micrograms/m3]
454,Zone 3,8.871832,Working Hours,Particles [micrograms/m3]
455,Zone 3,8.812156,Working Hours,Particles [micrograms/m3]
456,Zone 3,8.712696,Working Hours,Particles [micrograms/m3]
457,Zone 3,8.35464,Working Hours,Particles [micrograms/m3]
458,Zone 3,8.115936,Working Hours,Particles [micrograms/m3]
459,Zone 3,8.633128,Working Hours,Particles [micrograms/m3]
460,Zone 3,8.35464,Working Hours,Particles [micrograms/m3]
461,Zone 3,8.294964,Working Hours,Particles [micrograms/m3]
462,Zone 3,7.280472,Working Hours,Particles [micrograms/m3]
463,Zone 3,7.479392,Working Hours,Particles [micrograms/m3]
464,Zone 3,7.718096,Working Hours,Particles [micrograms/m3]
465,Zone 3,8.275072,Working Hours,Particles [micrograms/m3]
0,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
1,Zone 3,13.506668,Non-working Hours,Particles [micrograms/m3]
2,Zone 3,13.665804,Non-working Hours,Particles [micrograms/m3]
3,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
4,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
5,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
6,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
7,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
8,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
9,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
10,Zone 3,13.586236,Non-working Hours,Particles [micrograms/m3]
11,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
12,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
13,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
14,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
15,Zone 3,13.248072,Non-working Hours,Particles [micrograms/m3]
16,Zone 3,14.182996,Non-working Hours,Particles [micrograms/m3]
17,Zone 3,13.82494,Non-working Hours,Particles [micrograms/m3]
18,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
19,Zone 3,13.685696,Non-working Hours,Particles [micrograms/m3]
20,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
21,Zone 3,13.546452,Non-working Hours,Particles [micrograms/m3]
22,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
23,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
24,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
25,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
26,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
27,Zone 3,13.506668,Non-working Hours,Particles [micrograms/m3]
28,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
29,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
30,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
31,Zone 3,13.72548,Non-working Hours,Particles [micrograms/m3]
32,Zone 3,13.52656,Non-working Hours,Particles [micrograms/m3]
33,Zone 3,13.347532,Non-working Hours,Particles [micrograms/m3]
34,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
35,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
36,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
37,Zone 3,13.52656,Non-working Hours,Particles [micrograms/m3]
38,Zone 3,13.069044,Non-working Hours,Particles [micrograms/m3]
39,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
40,Zone 3,13.208288,Non-working Hours,Particles [micrograms/m3]
41,Zone 3,12.83034,Non-working Hours,Particles [micrograms/m3]
42,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
43,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
44,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
45,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
46,Zone 3,13.208288,Non-working Hours,Particles [micrograms/m3]
47,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
48,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
49,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
50,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
51,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
52,Zone 3,13.32764,Non-working Hours,Particles [micrograms/m3]
53,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
54,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
55,Zone 3,13.52656,Non-working Hours,Particles [micrograms/m3]
56,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
57,Zone 3,12.372824,Non-working Hours,Particles [micrograms/m3]
58,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
59,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
60,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
61,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
62,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
63,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
64,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
65,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
66,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
67,Zone 3,13.566344,Non-working Hours,Particles [micrograms/m3]
68,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
69,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
70,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
71,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
72,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
73,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
74,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
75,Zone 3,13.069044,Non-working Hours,Particles [micrograms/m3]
76,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
77,Zone 3,13.347532,Non-working Hours,Particles [micrograms/m3]
78,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
79,Zone 3,13.705588,Non-working Hours,Particles [micrograms/m3]
80,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
81,Zone 3,13.566344,Non-working Hours,Particles [micrograms/m3]
82,Zone 3,13.506668,Non-working Hours,Particles [micrograms/m3]
83,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
84,Zone 3,13.884616,Non-working Hours,Particles [micrograms/m3]
85,Zone 3,13.208288,Non-working Hours,Particles [micrograms/m3]
86,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
87,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
88,Zone 3,13.745372,Non-working Hours,Particles [micrograms/m3]
89,Zone 3,13.705588,Non-working Hours,Particles [micrograms/m3]
90,Zone 3,14.202888,Non-working Hours,Particles [micrograms/m3]
91,Zone 3,13.62602,Non-working Hours,Particles [micrograms/m3]
92,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
93,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
94,Zone 3,13.52656,Non-working Hours,Particles [micrograms/m3]
95,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
96,Zone 3,13.765264,Non-working Hours,Particles [micrograms/m3]
97,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
98,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
99,Zone 3,13.964184,Non-working Hours,Particles [micrograms/m3]
100,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
101,Zone 3,14.103428,Non-working Hours,Particles [micrograms/m3]
102,Zone 3,13.645912,Non-working Hours,Particles [micrograms/m3]
103,Zone 3,13.984076,Non-working Hours,Particles [micrograms/m3]
104,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
105,Zone 3,13.506668,Non-working Hours,Particles [micrograms/m3]
106,Zone 3,13.32764,Non-working Hours,Particles [micrograms/m3]
107,Zone 3,13.904508,Non-working Hours,Particles [micrograms/m3]
108,Zone 3,13.705588,Non-working Hours,Particles [micrograms/m3]
109,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
110,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
111,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
112,Zone 3,14.22278,Non-working Hours,Particles [micrograms/m3]
113,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
114,Zone 3,13.864724,Non-working Hours,Particles [micrograms/m3]
115,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
116,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
117,Zone 3,13.705588,Non-working Hours,Particles [micrograms/m3]
118,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
119,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
120,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
121,Zone 3,13.208288,Non-working Hours,Particles [micrograms/m3]
122,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
123,Zone 3,13.62602,Non-working Hours,Particles [micrograms/m3]
124,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
125,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
126,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
127,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
128,Zone 3,12.4325,Non-working Hours,Particles [micrograms/m3]
129,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
130,Zone 3,12.352932,Non-working Hours,Particles [micrograms/m3]
131,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
132,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
133,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
134,Zone 3,13.705588,Non-working Hours,Particles [micrograms/m3]
135,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
136,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
137,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
138,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
139,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
140,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
141,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
142,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
143,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
144,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
145,Zone 3,13.805048,Non-working Hours,Particles [micrograms/m3]
146,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
147,Zone 3,14.12332,Non-working Hours,Particles [micrograms/m3]
148,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
149,Zone 3,13.52656,Non-working Hours,Particles [micrograms/m3]
150,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
151,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
152,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
153,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
154,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
155,Zone 3,12.512068,Non-working Hours,Particles [micrograms/m3]
156,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
157,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
158,Zone 3,12.949692,Non-working Hours,Particles [micrograms/m3]
159,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
160,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
161,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
162,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
163,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
164,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
165,Zone 3,12.850232,Non-working Hours,Particles [micrograms/m3]
166,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
167,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
168,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
169,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
170,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
171,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
172,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
173,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
174,Zone 3,12.810448,Non-working Hours,Particles [micrograms/m3]
175,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
176,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
177,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
178,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
179,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
180,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
181,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
182,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
183,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
184,Zone 3,12.4325,Non-working Hours,Particles [micrograms/m3]
185,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
186,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
187,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
188,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
189,Zone 3,12.850232,Non-working Hours,Particles [micrograms/m3]
190,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
191,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
192,Zone 3,12.352932,Non-working Hours,Particles [micrograms/m3]
193,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
194,Zone 3,12.293256,Non-working Hours,Particles [micrograms/m3]
195,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
196,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
197,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
198,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
199,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
200,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
201,Zone 3,12.850232,Non-working Hours,Particles [micrograms/m3]
202,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
203,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
204,Zone 3,13.486776,Non-working Hours,Particles [micrograms/m3]
205,Zone 3,12.810448,Non-working Hours,Particles [micrograms/m3]
206,Zone 3,12.83034,Non-working Hours,Particles [micrograms/m3]
207,Zone 3,13.069044,Non-working Hours,Particles [micrograms/m3]
208,Zone 3,12.392716,Non-working Hours,Particles [micrograms/m3]
209,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
210,Zone 3,12.23358,Non-working Hours,Particles [micrograms/m3]
211,Zone 3,12.850232,Non-working Hours,Particles [micrograms/m3]
212,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
213,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
214,Zone 3,12.4325,Non-working Hours,Particles [micrograms/m3]
215,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
216,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
217,Zone 3,12.551852,Non-working Hours,Particles [micrograms/m3]
218,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
219,Zone 3,12.790556,Non-working Hours,Particles [micrograms/m3]
220,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
221,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
222,Zone 3,12.850232,Non-working Hours,Particles [micrograms/m3]
223,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
224,Zone 3,12.253472,Non-working Hours,Particles [micrograms/m3]
225,Zone 3,12.571744,Non-working Hours,Particles [micrograms/m3]
226,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
227,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
228,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
229,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
230,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
231,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
232,Zone 3,12.83034,Non-working Hours,Particles [micrograms/m3]
233,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
234,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
235,Zone 3,12.571744,Non-working Hours,Particles [micrograms/m3]
236,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
237,Zone 3,12.352932,Non-working Hours,Particles [micrograms/m3]
238,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
239,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
240,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
241,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
242,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
243,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
244,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
245,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
246,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
247,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
248,Zone 3,12.63142,Non-working Hours,Particles [micrograms/m3]
249,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
250,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
251,Zone 3,12.790556,Non-working Hours,Particles [micrograms/m3]
252,Zone 3,12.53196,Non-working Hours,Particles [micrograms/m3]
253,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
254,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
255,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
256,Zone 3,12.83034,Non-working Hours,Particles [micrograms/m3]
257,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
258,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
259,Zone 3,13.32764,Non-working Hours,Particles [micrograms/m3]
260,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
261,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
262,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
263,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
264,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
265,Zone 3,12.810448,Non-working Hours,Particles [micrograms/m3]
266,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
267,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
268,Zone 3,12.770664,Non-working Hours,Particles [micrograms/m3]
269,Zone 3,12.372824,Non-working Hours,Particles [micrograms/m3]
270,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
271,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
272,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
273,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
274,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
275,Zone 3,13.32764,Non-working Hours,Particles [micrograms/m3]
276,Zone 3,12.372824,Non-working Hours,Particles [micrograms/m3]
277,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
278,Zone 3,13.287856,Non-working Hours,Particles [micrograms/m3]
279,Zone 3,13.307748,Non-working Hours,Particles [micrograms/m3]
280,Zone 3,13.188396,Non-working Hours,Particles [micrograms/m3]
281,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
282,Zone 3,12.452392,Non-working Hours,Particles [micrograms/m3]
283,Zone 3,12.054552,Non-working Hours,Particles [micrograms/m3]
284,Zone 3,12.372824,Non-working Hours,Particles [micrograms/m3]
285,Zone 3,12.53196,Non-working Hours,Particles [micrograms/m3]
286,Zone 3,12.412608,Non-working Hours,Particles [micrograms/m3]
287,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
288,Zone 3,13.069044,Non-working Hours,Particles [micrograms/m3]
289,Zone 3,12.293256,Non-working Hours,Particles [micrograms/m3]
290,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
291,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
292,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
293,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
294,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
295,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
296,Zone 3,12.571744,Non-working Hours,Particles [micrograms/m3]
297,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
298,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
299,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
300,Zone 3,12.33304,Non-working Hours,Particles [micrograms/m3]
301,Zone 3,13.685696,Non-working Hours,Particles [micrograms/m3]
302,Zone 3,12.890016,Non-working Hours,Particles [micrograms/m3]
303,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
304,Zone 3,13.606128,Non-working Hours,Particles [micrograms/m3]
305,Zone 3,12.4325,Non-working Hours,Particles [micrograms/m3]
306,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
307,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
308,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
309,Zone 3,13.168504,Non-working Hours,Particles [micrograms/m3]
310,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
311,Zone 3,12.790556,Non-working Hours,Particles [micrograms/m3]
312,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
313,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
314,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
315,Zone 3,13.446992,Non-working Hours,Particles [micrograms/m3]
316,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
317,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
318,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
319,Zone 3,12.452392,Non-working Hours,Particles [micrograms/m3]
320,Zone 3,12.173904,Non-working Hours,Particles [micrograms/m3]
321,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
322,Zone 3,12.870124,Non-working Hours,Particles [micrograms/m3]
323,Zone 3,13.267964,Non-working Hours,Particles [micrograms/m3]
324,Zone 3,12.989476,Non-working Hours,Particles [micrograms/m3]
325,Zone 3,12.412608,Non-working Hours,Particles [micrograms/m3]
326,Zone 3,12.63142,Non-working Hours,Particles [micrograms/m3]
327,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
328,Zone 3,12.273364,Non-working Hours,Particles [micrograms/m3]
329,Zone 3,12.611528,Non-working Hours,Particles [micrograms/m3]
330,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
331,Zone 3,13.069044,Non-working Hours,Particles [micrograms/m3]
332,Zone 3,12.790556,Non-working Hours,Particles [micrograms/m3]
333,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
334,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
335,Zone 3,13.347532,Non-working Hours,Particles [micrograms/m3]
336,Zone 3,12.213688,Non-working Hours,Particles [micrograms/m3]
337,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
338,Zone 3,13.088936,Non-working Hours,Particles [micrograms/m3]
339,Zone 3,12.710988,Non-working Hours,Particles [micrograms/m3]
340,Zone 3,12.392716,Non-working Hours,Particles [micrograms/m3]
341,Zone 3,13.009368,Non-working Hours,Particles [micrograms/m3]
342,Zone 3,12.83034,Non-working Hours,Particles [micrograms/m3]
343,Zone 3,12.63142,Non-working Hours,Particles [micrograms/m3]
344,Zone 3,12.73088,Non-working Hours,Particles [micrograms/m3]
345,Zone 3,12.03466,Non-working Hours,Particles [micrograms/m3]
346,Zone 3,12.63142,Non-working Hours,Particles [micrograms/m3]
347,Zone 3,12.810448,Non-working Hours,Particles [micrograms/m3]
348,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
349,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
350,Zone 3,12.472284,Non-working Hours,Particles [micrograms/m3]
351,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
352,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
353,Zone 3,12.691096,Non-working Hours,Particles [micrograms/m3]
354,Zone 3,12.551852,Non-working Hours,Particles [micrograms/m3]
355,Zone 3,12.651312,Non-working Hours,Particles [micrograms/m3]
356,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
357,Zone 3,13.387316,Non-working Hours,Particles [micrograms/m3]
358,Zone 3,12.671204,Non-working Hours,Particles [micrograms/m3]
359,Zone 3,12.969584,Non-working Hours,Particles [micrograms/m3]
360,Zone 3,12.750772,Non-working Hours,Particles [micrograms/m3]
361,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
362,Zone 3,13.12872,Non-working Hours,Particles [micrograms/m3]
363,Zone 3,13.248072,Non-working Hours,Particles [micrograms/m3]
364,Zone 3,13.02926,Non-working Hours,Particles [micrograms/m3]
365,Zone 3,12.591636,Non-working Hours,Particles [micrograms/m3]
366,Zone 3,13.367424,Non-working Hours,Particles [micrograms/m3]
367,Zone 3,13.566344,Non-working Hours,Particles [micrograms/m3]
368,Zone 3,12.9298,Non-working Hours,Particles [micrograms/m3]
369,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
370,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
371,Zone 3,13.049152,Non-working Hours,Particles [micrograms/m3]
372,Zone 3,13.22818,Non-working Hours,Particles [micrograms/m3]
373,Zone 3,12.909908,Non-working Hours,Particles [micrograms/m3]
374,Zone 3,13.108828,Non-working Hours,Particles [micrograms/m3]
375,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
376,Zone 3,13.407208,Non-working Hours,Particles [micrograms/m3]
377,Zone 3,13.466884,Non-working Hours,Particles [micrograms/m3]
378,Zone 3,13.72548,Non-working Hours,Particles [micrograms/m3]
379,Zone 3,13.148612,Non-working Hours,Particles [micrograms/m3]
380,Zone 3,13.4271,Non-working Hours,Particles [micrograms/m3]
381,Zone 3,13.546452,Non-working Hours,Particles [micrograms/m3]
