Location,DOAS1,DOAS3,DOAS4
2017-02-13 15:00:00,681.500030517,815.300048828,713.700012207
2017-02-13 15:05:00,682.066691081,820.00004069,710.800008138
2017-02-13 15:10:00,681.900024414,822.200073242,707.200012207
2017-02-13 15:15:00,682.46669515,809.333374023,712.400004069
2017-02-13 15:20:00,681.000030517,798.900024414,714.299987793
2017-02-13 15:25:00,683.400024414,798.533365885,717.000020345
2017-02-13 15:30:00,686.200012207,795.300048828,716.799987793
2017-02-13 15:35:00,685.133361816,787.600056966,710.000020345
2017-02-13 15:40:00,685.500030517,784.700073242,713.100036621
2017-02-13 15:45:00,684.866699219,790.333374023,717.666687012
2017-02-13 15:50:00,687.600036621,784.200073242,712.299987793
2017-02-13 15:55:00,690.600016276,785.133382161,712.799987793
2017-02-13 16:00:00,693.100036621,780.800048828,713.799987793
2017-02-13 16:05:00,694.933369954,787.200073242,710.733337402
2017-02-13 16:10:00,699.600036621,812.800048828,705.200012207
2017-02-13 16:15:00,701.866699219,803.933390299,712.799987793
2017-02-13 16:20:00,704.000030517,798.300048828,726.700012207
2017-02-13 16:25:00,707.266703288,793.666707357,726.066670736
2017-02-13 16:30:00,711.200012207,793.200073242,713.100036621
2017-02-13 16:35:00,712.000020345,791.400024414,708.133321126
2017-02-13 16:40:00,716.100036621,788.400024414,715.700012207
2017-02-13 16:45:00,714.200032552,782.866739909,714.000020345
2017-02-13 16:50:00,715.600036621,776.300048828,707.600036621
2017-02-13 16:55:00,714.533365885,766.266723633,697.666687012
2017-02-13 17:00:00,711.100036621,765.200073242,696.100036621
2017-02-13 17:05:00,712.600036621,768.266723633,679.933369954
2017-02-13 17:10:00,712.700012207,768.700073242,676.600036621
2017-02-13 17:15:00,709.266703288,767.333374023,663.266682943
2017-02-13 17:20:00,706.100006103,756.800048828,660.400024414
2017-02-13 17:25:00,704.666687012,750.733357747,665.933369954
2017-02-13 17:30:00,701.600036621,748.800048828,668.600036621
2017-02-13 17:35:00,698.533365885,743.600056966,658.800028483
2017-02-13 17:40:00,694.500030517,739.700073242,648.600036621
2017-02-13 17:45:00,690.533365885,732.400024414,639.066691081
2017-02-13 17:50:00,687.500030517,728.900024414,629.400024414
2017-02-13 17:55:00,684.800028483,720.933390299,627.133361816
2017-02-13 18:00:00,681.300018311,711.400024414,615.799987793
2017-02-13 18:05:00,681.800008138,706.933349609,610.199991862
2017-02-13 18:10:00,678.900024414,707.0,606.899993897
2017-02-13 18:15:00,674.600016276,710.200032552,608.266662598
2017-02-13 18:20:00,668.800018311,707.800048828,606.799987793
2017-02-13 18:25:00,667.066670736,709.0,607.599995931
2017-02-13 18:30:00,660.700012207,710.5,608.399993897
2017-02-13 18:35:00,656.866678874,711.466715495,609.199991862
2017-02-13 18:40:00,651.700012207,714.400024414,608.0
2017-02-13 18:45:00,647.53334554,714.266682943,609.799987793
2017-02-13 18:50:00,645.200012207,716.400024414,610.299987793
2017-02-13 18:55:00,640.400004069,716.266682943,611.133321126
2017-02-13 19:00:00,636.200012207,719.5,610.299987793
2017-02-13 19:05:00,633.200012207,721.866699219,614.666666667
2017-02-13 19:10:00,627.100006103,727.200012207,614.299987793
2017-02-13 19:15:00,624.200012207,726.333333333,616.333333333
2017-02-13 19:20:00,623.0,728.400024414,616.899993897
2017-02-13 19:25:00,619.333333333,729.666666667,618.266662598
2017-02-13 19:30:00,616.200012207,731.800048828,618.0
2017-02-13 19:35:00,613.733337402,732.600016276,619.400004069
2017-02-13 19:40:00,612.600006103,734.100036621,616.5
2017-02-13 19:45:00,611.466674805,735.933349609,618.199991862
2017-02-13 19:50:00,609.100006103,738.400024414,616.5
2017-02-13 19:55:00,606.400004069,738.866699219,614.933329264
2017-02-13 20:00:00,606.0,740.0,614.0
2017-02-13 20:05:00,605.933329264,740.466715495,611.866658529
2017-02-13 20:10:00,603.100006103,742.0,610.399993897
2017-02-13 20:15:00,603.066670736,740.133382161,610.199991862
2017-02-13 20:20:00,602.0,742.800048828,611.299987793
2017-02-13 20:25:00,602.933349609,741.866699219,610.46665446
2017-02-13 20:30:00,602.100006103,740.0,610.799987793
2017-02-13 20:35:00,600.599995931,740.333333333,608.533325195
2017-02-13 20:40:00,599.5,739.400024414,607.0
2017-02-13 20:45:00,598.0,739.200032552,606.599995931
2017-02-13 20:50:00,599.5,737.800048828,604.799987793
2017-02-13 20:55:00,598.933329264,735.466715495,602.46665446
2017-02-13 21:00:00,597.399993897,735.900024414,601.299987793
2017-02-13 21:05:00,596.0,734.266682943,598.599995931
2017-02-13 21:10:00,595.600006103,734.5,594.300018311
2017-02-13 21:15:00,595.666666667,732.200032552,594.0
2017-02-13 21:20:00,595.5,730.800048828,591.299987793
2017-02-13 21:25:00,594.0,727.800048828,588.533325195
2017-02-13 21:30:00,593.399993897,725.900024414,593.600006103
2017-02-13 21:35:00,593.666666667,724.333333333,589.799987793
2017-02-13 21:40:00,593.300018311,726.0,589.200012207
2017-02-13 21:45:00,594.0,726.600016276,587.133321126
2017-02-13 21:50:00,594.0,725.5,586.700012207
2017-02-13 21:55:00,592.0,722.933349609,584.46665446
2017-02-13 22:00:00,593.5,720.600036621,583.799987793
2017-02-13 22:05:00,595.333333333,719.666666667,581.799987793
2017-02-13 22:10:00,595.5,717.900024414,578.600036621
2017-02-13 22:15:00,594.333333333,714.933349609,577.000020345
2017-02-13 22:20:00,592.899993897,713.5,576.600036621
2017-02-13 22:25:00,590.933329264,713.200032552,577.066670736
2017-02-13 22:30:00,593.600006103,713.5,574.299987793
2017-02-13 22:35:00,594.666666667,711.333333333,571.733337402
2017-02-13 22:40:00,593.5,709.800048828,570.700012207
2017-02-13 22:45:00,593.666666667,710.200032552,571.600036621
2017-02-13 22:50:00,593.0,710.0,568.700012207
2017-02-13 22:55:00,592.933329264,709.600016276,570.333353678
2017-02-13 23:00:00,592.700012207,711.300048828,571.200012207
2017-02-13 23:05:00,591.933329264,710.933349609,570.400004069
2017-02-13 23:10:00,592.899993897,711.300048828,569.100036621
2017-02-13 23:15:00,592.933329264,711.200032552,570.666687012
2017-02-13 23:20:00,593.5,711.800048828,568.200012207
2017-02-13 23:25:00,594.666666667,712.533365885,569.400004069
2017-02-13 23:30:00,595.100006103,712.900024414,568.799987793
2017-02-13 23:35:00,592.333333333,711.266682943,568.400004069
2017-02-13 23:40:00,592.300018311,711.5,570.299987793
2017-02-13 23:45:00,591.599995931,710.933349609,566.400004069
2017-02-13 23:50:00,591.899993897,711.400024414,565.799987793
2017-02-13 23:55:00,593.666666667,711.533365885,563.000020345
2017-02-14 00:00:00,593.5,708.400024414,564.200012207
2017-02-14 00:05:00,594.333333333,711.400024414,564.866678874
2017-02-14 00:10:00,592.399993897,705.400024414,563.600036621
2017-02-14 00:15:00,593.266662598,705.333333333,561.600036621
2017-02-14 00:20:00,592.0,710.5,561.100036621
2017-02-14 00:25:00,591.866658529,711.866699219,559.000020345
2017-02-14 00:30:00,592.0,711.300048828,561.100036621
2017-02-14 00:35:00,593.333333333,710.466715495,560.533365885
2017-02-14 00:40:00,593.899993897,706.900024414,559.000030517
2017-02-14 00:45:00,593.333333333,708.866699219,555.600036621
2017-02-14 00:50:00,593.399993897,705.0,555.100036621
2017-02-14 00:55:00,592.666666667,703.733357747,553.600036621
2017-02-14 01:00:00,592.800018311,700.400024414,550.799987793
2017-02-14 01:05:00,594.866678874,701.200032552,549.600036621
2017-02-14 01:10:00,594.0,699.400024414,548.700012207
2017-02-14 01:15:00,593.666666667,697.600016276,547.933369954
2017-02-14 01:20:00,591.899993897,695.800048828,547.100036621
2017-02-14 01:25:00,592.199991862,695.666707357,545.933369954
2017-02-14 01:30:00,594.5,692.900024414,544.000030517
2017-02-14 01:35:00,593.666666667,692.800048828,543.533365885
2017-02-14 01:40:00,592.399993897,691.400024414,542.400024414
2017-02-14 01:45:00,592.933329264,689.200032552,540.933369954
2017-02-14 01:50:00,593.0,689.0,538.000030517
2017-02-14 01:55:00,591.533325195,689.533365885,536.733357747
2017-02-14 02:00:00,591.799987793,686.400024414,536.400024414
2017-02-14 02:05:00,591.866658529,682.600016276,536.533365885
2017-02-14 02:10:00,592.799987793,682.5,534.000030517
2017-02-14 02:15:00,592.866658529,680.466715495,533.46669515
2017-02-14 02:20:00,590.5,681.500061035,533.100036621
2017-02-14 02:25:00,592.333333333,678.066691081,531.600036621
2017-02-14 02:30:00,592.399993897,676.800048828,530.100036621
2017-02-14 02:35:00,592.666666667,676.133382161,528.266703288
2017-02-14 02:40:00,591.899993897,675.900024414,527.000030517
2017-02-14 02:45:00,592.666666667,675.533365885,526.200032552
2017-02-14 02:50:00,592.0,674.400024414,527.700012207
2017-02-14 02:55:00,590.599995931,670.666666667,523.866699219
2017-02-14 03:00:00,591.399993897,667.5,522.100036621
2017-02-14 03:05:00,590.533325195,668.533365885,520.133361816
2017-02-14 03:10:00,592.0,666.800048828,520.000030517
2017-02-14 03:15:00,591.933329264,666.200032552,518.733357747
2017-02-14 03:20:00,590.5,664.400024414,518.900024414
2017-02-14 03:25:00,591.133341471,656.200073242,517.933369954
2017-02-14 03:30:00,591.5,650.200073242,517.600036621
2017-02-14 03:35:00,591.666666667,647.533406575,515.933369954
2017-02-14 03:40:00,592.0,651.400024414,513.100036621
2017-02-14 03:45:00,594.666666667,636.866739909,509.400004069
2017-02-14 03:50:00,593.0,633.700073242,508.700012207
2017-02-14 03:55:00,591.933329264,627.733357747,502.400004069
2017-02-14 04:00:00,592.399993897,618.5,487.700012207
2017-02-14 04:05:00,592.0,614.466674805,481.799987793
2017-02-14 04:10:00,590.399993897,608.5,479.100036621
2017-02-14 04:15:00,591.0,603.199991862,478.066670736
2017-02-14 04:20:00,591.700012207,599.599975586,473.799987793
2017-02-14 04:25:00,592.0,597.400024414,474.600016276
2017-02-14 04:30:00,591.5,596.099975586,472.799987793
2017-02-14 04:35:00,589.266662598,590.866658529,471.333353678
2017-02-14 04:40:00,588.100006103,587.400024414,470.700012207
2017-02-14 04:45:00,589.400004069,586.133341471,469.333353678
2017-02-14 04:50:00,591.0,585.5,466.700012207
2017-02-14 04:55:00,590.866658529,584.266642253,463.600036621
2017-02-14 05:00:00,590.0,581.599975586,460.600036621
2017-02-14 05:05:00,590.333333333,577.800008138,462.333353678
2017-02-14 05:10:00,592.5,576.900024414,461.600036621
2017-02-14 05:15:00,591.333333333,578.733357747,455.933369954
2017-02-14 05:20:00,593.700012207,575.400024414,454.000030518
2017-02-14 05:25:00,595.200012207,571.800008138,450.933369954
2017-02-14 05:30:00,594.700012207,567.5,446.700012207
2017-02-14 05:35:00,595.133341471,565.466674805,444.266682943
2017-02-14 05:40:00,594.700012207,562.900024414,444.799987793
2017-02-14 05:45:00,597.53334554,560.199991862,442.133321126
2017-02-14 05:50:00,596.700012207,558.400024414,438.500030518
2017-02-14 05:55:00,601.266682943,552.466674805,436.866699219
2017-02-14 06:00:00,600.700012207,552.700012207,435.000030518
2017-02-14 06:05:00,601.466674805,548.800008138,433.200032552
2017-02-14 06:10:00,602.700012207,546.900024414,431.600036621
2017-02-14 06:15:00,602.933349609,545.199991862,428.933369954
2017-02-14 06:20:00,602.200012207,547.300048828,428.000030518
2017-02-14 06:25:00,600.800008138,542.400024414,426.200032552
2017-02-14 06:30:00,600.700012207,539.0,425.600036621
2017-02-14 06:35:00,601.800008138,537.866658529,422.866699219
2017-02-14 06:40:00,602.100006103,543.5,421.000030518
2017-02-14 06:45:00,602.800008138,564.800008138,421.46669515
2017-02-14 06:50:00,601.700012207,562.5,421.500030518
2017-02-14 06:55:00,601.800008138,564.400024414,419.733357747
2017-02-14 07:00:00,602.200012207,566.900024414,424.500030518
2017-02-14 07:05:00,602.400004069,568.400024414,427.800028483
2017-02-14 07:10:00,600.700012207,573.900024414,432.400024414
2017-02-14 07:15:00,600.53334554,574.800008138,435.46669515
2017-02-14 07:20:00,601.400024414,578.200073242,437.000030518
2017-02-14 07:25:00,600.53334554,593.600056966,441.200032552
2017-02-14 07:30:00,602.200012207,601.900024414,443.100036621
2017-02-14 07:35:00,604.866678874,597.400024414,445.133361816
2017-02-14 07:40:00,607.200012207,596.400024414,443.000030518
2017-02-14 07:45:00,608.600016276,617.666707357,451.933369954
2017-02-14 07:50:00,610.700012207,643.800048828,466.600036621
2017-02-14 07:55:00,612.866678874,652.600056966,482.333353678
2017-02-14 08:00:00,609.400024414,661.700073242,494.299987793
2017-02-14 08:05:00,597.000020345,665.266723633,503.799987793
2017-02-14 08:10:00,593.400024414,675.700073242,519.0
2017-02-14 08:15:00,596.333353678,697.933390299,525.666666667
2017-02-14 08:20:00,600.800018311,729.300048828,538.399993897
2017-02-14 08:25:00,607.400024414,737.866739909,549.666666667
2017-02-14 08:30:00,615.400024414,739.200073242,558.700012207
2017-02-14 08:35:00,621.666687012,734.733357747,568.066670736
2017-02-14 08:40:00,628.800018311,729.300048828,575.300018311
2017-02-14 08:45:00,636.000020345,725.933390299,592.200012207
2017-02-14 08:50:00,643.300018311,723.200073242,604.200012207
2017-02-14 08:55:00,654.066691081,719.666707357,606.466674805
2017-02-14 09:00:00,664.000030517,719.200073242,604.800018311
2017-02-14 09:05:00,671.866699219,722.933390299,611.53334554
2017-02-14 09:10:00,677.600036621,723.600036621,617.5
2017-02-14 09:15:00,686.866699219,727.666707357,623.733357747
2017-02-14 09:20:00,693.100036621,730.900024414,626.900024414
2017-02-14 09:25:00,700.200032552,733.066691081,626.800028483
2017-02-14 09:30:00,705.100036621,732.300048828,622.900024414
2017-02-14 09:35:00,710.333353678,729.266723633,630.000020345
2017-02-14 09:40:00,713.200012207,731.300048828,631.400024414
2017-02-14 09:45:00,714.066670736,734.333374023,632.133361816
2017-02-14 09:50:00,716.700012207,733.800048828,636.300018311
2017-02-14 09:55:00,716.000020345,733.333374023,634.066691081
2017-02-14 10:00:00,716.100036621,739.900024414,639.400024414
2017-02-14 10:05:00,714.000020345,744.933390299,646.866699219
2017-02-14 10:10:00,714.500030517,747.400024414,651.500030517
2017-02-14 10:15:00,715.733337402,751.933390299,658.266703288
2017-02-14 10:20:00,715.200012207,755.800048828,664.600036621
2017-02-14 10:25:00,719.266703288,760.266723633,654.133361816
2017-02-14 10:30:00,722.100036621,762.800048828,653.500030517
2017-02-14 10:35:00,724.400004069,770.533406575,660.933369954
2017-02-14 10:40:00,724.600036621,775.800048828,669.100036621
2017-02-14 10:45:00,727.066670736,779.666707357,674.600036621
2017-02-14 10:50:00,729.299987793,785.800048828,686.299987793
2017-02-14 10:55:00,733.866678874,793.266723633,692.733337402
2017-02-14 11:00:00,735.799987793,816.200073242,704.200012207
2017-02-14 11:05:00,736.066670736,826.200073242,709.066670736
2017-02-14 11:10:00,737.200012207,821.300048828,712.799987793
2017-02-14 11:15:00,739.333353678,813.933390299,701.000020345
2017-02-14 11:20:00,740.299987793,810.400024414,699.200012207
2017-02-14 11:25:00,743.133321126,813.400024414,697.466674805
2017-02-14 11:30:00,745.899993897,814.400024414,694.700012207
2017-02-14 11:35:00,744.466674805,807.666707357,694.200032552
2017-02-14 11:40:00,742.200012207,803.700073242,695.200012207
2017-02-14 11:45:00,740.266703288,804.533406575,694.46665446
2017-02-14 11:50:00,740.700012207,807.700073242,689.200012207
2017-02-14 11:55:00,739.46665446,799.200073242,686.066670736
2017-02-14 12:00:00,739.299987793,792.300048828,680.600036621
2017-02-14 12:05:00,741.46665446,790.200073242,677.600036621
2017-02-14 12:10:00,742.700012207,787.300048828,683.100036621
2017-02-14 12:15:00,740.000020345,788.266723633,673.266703288
2017-02-14 12:20:00,738.300018311,799.300048828,660.900024414
2017-02-14 12:25:00,736.666687012,811.933390299,651.266703288
2017-02-14 12:30:00,736.200012207,813.300048828,643.900024414
2017-02-14 12:35:00,735.000020345,807.333374023,636.46669515
2017-02-14 12:40:00,729.700012207,805.300048828,631.900024414
2017-02-14 12:45:00,727.333353678,809.933390299,639.733357747
2017-02-14 12:50:00,724.100036621,830.900024414,640.600036621
2017-02-14 12:55:00,723.666687012,821.866739909,640.400024414
2017-02-14 13:00:00,723.600036621,822.800048828,640.900024414
2017-02-14 13:05:00,722.333353678,842.600056966,644.200032552
2017-02-14 13:10:00,723.5,872.400024414,653.300018311
2017-02-14 13:15:00,724.333353678,857.266723633,659.800028483
2017-02-14 13:20:00,726.100036621,844.700073242,658.000030517
2017-02-14 13:25:00,728.799987793,865.800048828,663.933369954
2017-02-14 13:30:00,731.200012207,877.600036621,670.700012207
2017-02-14 13:35:00,734.333353678,881.666707357,671.600036621
2017-02-14 13:40:00,735.700012207,890.300048828,669.100036621
2017-02-14 13:45:00,739.000020345,882.066691081,675.933369954
2017-02-14 13:50:00,741.200012207,878.200073242,687.200012207
2017-02-14 13:55:00,741.600036621,877.200073242,692.600036621
2017-02-14 13:55:00,741.799987793,867.400024414,697.700012207
2017-02-14 14:00:00,743.700012207,853.200073242,709.799987793
2017-02-14 14:05:00,744.466674805,847.800048828,713.199991862
2017-02-14 14:10:00,745.600036621,842.700073242,717.799987793
2017-02-14 14:15:00,748.066670736,841.666707357,729.200012207
2017-02-14 14:20:00,751.200012207,853.300048828,736.299987793
2017-02-14 14:25:00,751.46665446,852.133382161,741.666666667
2017-02-14 14:30:00,751.299987793,855.200073242,739.899993897
2017-02-14 14:35:00,751.46665446,869.866739909,735.466674805
2017-02-14 14:40:00,755.200012207,888.900024414,739.899993897
2017-02-14 14:45:00,756.133321126,868.533406575,739.599995931
2017-02-14 14:50:00,761.899993897,846.200073242,743.299987793
2017-02-14 14:55:00,763.533325195,848.200073242,743.799987793
2017-02-14 15:00:00,768.299987793,835.300048828,731.299987793
2017-02-14 15:05:00,772.533325195,819.266723633,723.866658529
2017-02-14 15:10:00,773.299987793,814.700012207,720.399993897
2017-02-14 15:15:00,773.733337402,806.400024414,716.266703288
2017-02-14 15:20:00,775.299987793,790.400024414,691.700012207
2017-02-14 15:25:00,778.533325195,782.933390299,679.933369954
2017-02-14 15:30:00,784.899993897,772.800048828,669.700012207
2017-02-14 15:35:00,787.133341471,766.266723633,660.733357747
2017-02-14 15:40:00,789.700012207,765.600036621,649.500030517
2017-02-14 15:45:00,791.799987793,761.866739909,650.133361816
2017-02-14 15:50:00,794.299987793,757.600036621,645.500030517
2017-02-14 15:55:00,794.933329264,754.933390299,656.800028483
2017-02-14 16:00:00,790.799987793,759.0,656.500030517
2017-02-14 16:05:00,787.266662598,767.733357747,663.200032552
2017-02-14 16:10:00,780.0,775.900024414,677.600036621
2017-02-14 16:15:00,777.46665446,774.133341471,674.266703288
2017-02-14 16:20:00,772.299987793,775.800048828,675.600036621
2017-02-14 16:25:00,765.800008138,779.933390299,679.666687012
2017-02-14 16:30:00,763.299987793,775.700073242,683.100036621
2017-02-14 16:35:00,761.133341471,777.933390299,688.666687012
2017-02-14 16:40:00,756.200012207,776.800048828,691.299987793
2017-02-14 16:45:00,762.400004069,786.00004069,696.000020345
2017-02-14 16:50:00,772.200012207,797.700073242,695.100036621
2017-02-14 16:55:00,766.866658529,804.666707357,689.666687012
2017-02-14 17:00:00,761.299987793,795.300048828,687.700012207
2017-02-14 17:05:00,753.400004069,795.00004069,687.333353678
2017-02-14 17:10:00,747.0,792.700073242,677.100036621
2017-02-14 17:15:00,741.666687012,791.066691081,674.933369954
2017-02-14 17:20:00,736.700012207,789.400024414,676.100036621
2017-02-14 17:25:00,731.400004069,784.266723633,676.400024414
2017-02-14 17:30:00,728.200012207,775.700012207,671.0
2017-02-14 17:35:00,726.600036621,775.666707357,666.200032552
2017-02-14 17:40:00,723.600036621,767.300048828,654.500030517
2017-02-14 17:45:00,719.400004069,762.866739909,652.066691081
2017-02-14 17:50:00,715.100036621,763.300048828,654.100036621
2017-02-14 17:55:00,714.266682943,753.933390299,650.800028483
2017-02-14 18:00:00,710.400024414,756.0,656.200012207
2017-02-14 18:05:00,709.666687012,755.0,658.866678874
2017-02-14 18:10:00,703.900024414,754.900024414,657.200012207
2017-02-14 18:15:00,696.066691081,754.0,655.466674805
2017-02-14 18:20:00,688.800018311,754.900024414,653.5
2017-02-14 18:25:00,686.066691081,755.266682943,652.466674805
2017-02-14 18:30:00,677.300018311,754.400024414,650.0
2017-02-14 18:35:00,670.266682943,757.933349609,650.800008138
2017-02-14 18:40:00,665.700012207,757.400024414,648.700012207
2017-02-14 18:45:00,660.53334554,755.933349609,647.466674805
2017-02-14 18:50:00,657.200012207,758.800048828,647.100006103
2017-02-14 18:55:00,652.466674805,758.466715495,645.466674805
2017-02-14 19:00:00,648.100006103,760.900024414,645.200012207
2017-02-14 19:05:00,644.200012207,762.933349609,645.800008138
2017-02-14 19:10:00,639.200012207,768.100036621,648.300018311
2017-02-14 19:15:00,636.866678874,767.666666667,648.200012207
2017-02-14 19:20:00,630.100006103,767.5,647.200012207
2017-02-14 19:25:00,630.866678874,769.666707357,646.866678874
2017-02-14 19:30:00,629.200012207,772.5,646.800018311
2017-02-14 19:35:00,625.733337402,771.600016276,647.200012207
2017-02-14 19:40:00,623.200012207,774.900024414,646.100006103
2017-02-14 19:45:00,621.133341471,776.0,645.466674805
2017-02-14 19:50:00,621.900024414,774.5,645.700012207
2017-02-14 19:55:00,618.800008138,775.333333333,644.666666667
2017-02-14 20:00:00,619.100006103,773.400024414,644.600006103
2017-02-14 20:05:00,616.400004069,775.800008138,642.866678874
2017-02-14 20:10:00,614.5,778.400024414,643.600006103
2017-02-14 20:15:00,611.133341471,780.200032552,643.133341471
2017-02-14 20:20:00,609.0,778.400024414,641.600006103
2017-02-14 20:25:00,607.666666667,777.600016276,640.400004069
2017-02-14 20:30:00,608.5,776.800048828,641.200012207
2017-02-14 20:35:00,606.400004069,779.066691081,637.733337402
2017-02-14 20:40:00,605.100006103,778.400024414,635.0
2017-02-14 20:45:00,605.066670736,776.0,634.733337402
2017-02-14 20:50:00,602.899993897,774.0,633.5
2017-02-14 20:55:00,603.066670736,774.333333333,632.333333333
2017-02-14 21:00:00,602.0,772.5,628.0
2017-02-14 21:05:00,602.333333333,771.600016276,624.666666667
2017-02-14 21:10:00,601.0,773.0,622.0
2017-02-14 21:15:00,599.933329264,769.666666667,620.666666667
2017-02-14 21:20:00,597.5,768.400024414,617.0
2017-02-14 21:25:00,597.333333333,766.133341471,617.0
2017-02-14 21:30:00,599.399993897,764.0,614.0
2017-02-14 21:35:00,599.733337402,763.0,613.0
2017-02-14 21:40:00,598.5,760.400024414,609.399993897
2017-02-14 21:45:00,598.0,761.533365885,609.0
2017-02-14 21:50:00,599.700012207,760.400024414,606.5
2017-02-14 21:55:00,598.0,760.933349609,603.533325195
2017-02-14 22:00:00,596.0,757.900024414,603.399993897
2017-02-14 22:05:00,598.0,754.333333333,599.933329264
2017-02-14 22:10:00,598.100006103,752.5,598.5
2017-02-14 22:15:00,596.0,746.933349609,594.933329264
2017-02-14 22:20:00,592.399993897,747.799987793,591.799987793
2017-02-14 22:25:00,595.0,745.333333333,590.199991862
2017-02-14 22:30:00,595.0,742.5,586.299987793
2017-02-14 22:35:00,595.666666667,741.666666667,585.066670736
2017-02-14 22:40:00,595.600006103,741.0,583.299987793
2017-02-14 22:45:00,594.333333333,738.666666667,581.799987793
2017-02-14 22:50:00,596.100006103,736.5,578.200012207
2017-02-14 22:55:00,596.666666667,733.00004069,576.400004069
2017-02-14 23:00:00,594.5,729.0,572.799987793
2017-02-14 23:05:00,596.800008138,727.666666667,571.133321126
2017-02-14 23:10:00,596.0,725.5,571.799987793
2017-02-14 23:15:00,594.333333333,724.666666667,569.133321126
2017-02-14 23:20:00,594.5,722.0,565.799987793
2017-02-14 23:25:00,594.133341471,720.666666667,562.000020345
2017-02-14 23:30:00,594.5,717.5,558.700012207
2017-02-14 23:35:00,595.0,713.666666667,557.600016276
2017-02-14 23:40:00,593.399993897,714.0,555.100036621
2017-02-14 23:45:00,593.0,710.600036621,554.700012207
2017-02-14 23:50:00,593.5,708.0,551.200012207
2017-02-14 23:55:00,595.0,707.666666667,550.733337402
2017-02-15 00:00:00,593.5,702.5,546.799987793
2017-02-15 00:05:00,592.666666667,703.333333333,544.733337402
2017-02-15 00:10:00,595.5,705.200012207,546.100036621
2017-02-15 00:15:00,595.0,698.666666667,545.066670736
2017-02-15 00:20:00,593.0,696.5,541.100036621
2017-02-15 00:25:00,594.333333333,694.133341471,538.600036621
2017-02-15 00:30:00,594.5,689.900024414,534.400024414
2017-02-15 00:35:00,592.666666667,686.0,535.933369954
2017-02-15 00:40:00,591.5,680.5,537.100036621
2017-02-15 00:45:00,591.599995931,677.666666667,534.000020345
2017-02-15 00:50:00,590.899993897,676.600036621,532.100036621
2017-02-15 00:55:00,592.0,675.400024414,528.933369954
2017-02-15 01:00:00,593.0,676.500061035,528.100036621
2017-02-15 01:05:00,592.933329264,674.0,524.266703288
2017-02-15 01:10:00,591.399993897,675.200012207,522.600036621
2017-02-15 01:15:00,590.933329264,669.733357747,524.200032552
2017-02-15 01:20:00,590.799987793,668.600036621,521.600036621
2017-02-15 01:25:00,591.666666667,667.266682943,519.46669515
2017-02-15 01:30:00,591.700012207,664.0,518.500030517
2017-02-15 01:35:00,591.599995931,661.400024414,516.200032552
2017-02-15 01:40:00,593.0,661.5,515.200012207
2017-02-15 01:45:00,591.46665446,659.066691081,513.066691081
2017-02-15 01:50:00,591.799987793,658.5,511.900024414
2017-02-15 01:55:00,593.0,657.0,510.266703288
2017-02-15 02:00:00,590.100006103,657.5,510.000030518
2017-02-15 02:05:00,591.466674805,657.400024414,509.600036621
2017-02-15 02:10:00,592.5,652.799987793,508.600036621
2017-02-15 02:15:00,592.333333333,652.666666667,503.866699219
2017-02-15 02:20:00,593.0,650.0,504.000030518
2017-02-15 02:25:00,593.333333333,649.600016276,503.46669515
2017-02-15 02:30:00,592.5,649.600036621,505.600036621
2017-02-15 02:35:00,590.333333333,644.933349609,501.800028483
2017-02-15 02:40:00,590.399993897,645.5,499.900024414
2017-02-15 02:45:00,591.199991862,643.0,497.133361816
2017-02-15 02:50:00,590.799987793,641.0,496.400024414
2017-02-15 02:55:00,590.866658529,640.933349609,494.733357747
2017-02-15 03:00:00,591.399993897,640.5,493.80001831
2017-02-15 03:05:00,592.333333333,639.666666667,492.066691081
2017-02-15 03:10:00,592.0,638.0,492.400024414
2017-02-15 03:15:00,594.333333333,637.400024414,489.733357747
2017-02-15 03:20:00,593.0,637.100036621,486.400024414
2017-02-15 03:25:00,591.599995931,634.400024414,487.066691081
2017-02-15 03:30:00,590.899993897,632.0,487.30001831
2017-02-15 03:35:00,591.199991862,630.400024414,485.733357747
2017-02-15 03:40:00,593.5,628.299987793,485.500030518
2017-02-15 03:45:00,593.333333333,630.933349609,484.733357747
2017-02-15 03:50:00,593.600006103,628.300048828,484.400024414
2017-02-15 03:55:00,594.0,627.333333333,480.400024414
2017-02-15 04:00:00,592.899993897,626.200073242,481.500030518
2017-02-15 04:05:00,592.333333333,617.866739909,479.800028483
2017-02-15 04:10:00,,,
2017-02-15 04:15:00,,,
2017-02-15 04:20:00,,,
2017-02-15 04:25:00,,,
2017-02-15 04:30:00,,,
2017-02-15 04:35:00,,,
2017-02-15 04:40:00,,,
2017-02-15 04:45:00,,,
2017-02-15 04:50:00,,,
2017-02-15 04:55:00,583.866658529,565.400024414,434.666687012
2017-02-15 05:00:00,580.0,563.5,433.900024414
2017-02-15 05:05:00,581.0,561.066691081,431.800028483
2017-02-15 05:10:00,,,
2017-02-15 05:15:00,,,
2017-02-15 05:20:00,,,
2017-02-15 05:25:00,,,
2017-02-15 05:30:00,,,
2017-02-15 05:35:00,,,
2017-02-15 05:40:00,,,
2017-02-15 05:45:00,,,
2017-02-15 05:50:00,,,
2017-02-15 05:55:00,584.466674805,540.400024414,417.533365885
2017-02-15 06:00:00,587.100006103,537.900024414,414.400024414
