Location,Zone 1,Zone 2,Zone 3,Zone 4
2017-02-12 11:55:00,-0.00266666671572,0.0,0.0,-0.00166666674583
2017-02-12 12:00:00,-0.00250000011875,0.0,0.0,-0.00150000007124
2017-02-12 12:05:00,-0.00300000010369,0.0,0.0,-0.00200000009499
2017-02-12 12:10:00,-0.00200000003679,0.0,0.0,-0.00250000006054
2017-02-12 12:15:00,-0.00266666671572,0.0,-0.00666666651765,-0.00233333340535
2017-02-12 12:20:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-12 12:25:00,-0.00233333340535,0.0,0.0,-0.00333333341405
2017-02-12 12:30:00,-0.00200000003679,0.0,0.0,-0.0010000000475
2017-02-12 12:35:00,-0.00200000009499,0.0,0.0,-0.00233333340535
2017-02-12 12:40:00,-0.00150000007124,0.0,0.0,-0.0010000000475
2017-02-12 12:45:00,-0.00233333340535,0.0,0.0,-0.00200000005619
2017-02-12 12:50:00,-0.00250000006054,0.0,-0.00499999988824,-0.00250000006054
2017-02-12 12:55:00,-0.00166666670703,0.0,0.0,-0.00233333340535
2017-02-12 13:00:00,-0.00300000002608,0.0,0.0,-0.00150000007124
2017-02-12 13:05:00,-0.00300000002608,0.0,0.0,-0.00166666670703
2017-02-12 13:10:00,-0.00300000002608,0.0,0.0,-0.00200000009499
2017-02-12 13:15:00,-0.00233333340535,0.0,0.0,-0.00266666679332
2017-02-12 13:20:00,-0.00200000009499,0.0,0.0,-0.00200000009499
2017-02-12 13:25:00,-0.00200000009499,0.0,0.0,-0.00233333340535
2017-02-12 13:30:00,-0.00300000002608,0.0,0.0,-0.00250000006054
2017-02-12 13:35:00,-0.00233333336655,0.0,-0.00666666651765,-0.00233333340535
2017-02-12 13:40:00,-0.00200000009499,0.0,-0.00499999988824,-0.00150000007124
2017-02-12 13:45:00,-0.00200000005619,0.0,-0.00333333325883,-0.00266666671572
2017-02-12 13:50:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 13:55:00,-0.00200000009499,0.0,0.0,-0.00266666671572
2017-02-12 14:00:00,-0.00250000011875,0.0,0.0,-0.00200000009499
2017-02-12 14:05:00,-0.00333333341405,0.0,0.0,-0.00166666674583
2017-02-12 14:10:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-12 14:15:00,-0.00266666671572,0.0,-0.00333333325883,-0.00233333340535
2017-02-12 14:20:00,-0.00300000002608,0.0,0.0,-0.00200000009499
2017-02-12 14:25:00,-0.00266666671572,0.0,0.0,-0.00266666671572
2017-02-12 14:30:00,-0.00250000006054,0.0,0.0,-0.00200000009499
2017-02-12 14:35:00,-0.00166666674583,0.0,0.0,-0.00266666671572
2017-02-12 14:40:00,-0.00250000006054,0.0,0.0,-0.00250000006054
2017-02-12 14:45:00,-0.00266666671572,0.0,0.0,-0.00300000010369
2017-02-12 14:50:00,-0.00200000003679,0.0,0.0,-0.00150000007124
2017-02-12 14:55:00,-0.00266666671572,0.0,0.0,-0.00233333340535
2017-02-12 15:00:00,-0.00200000009499,0.0,-0.00499999988824,-0.00250000006054
2017-02-12 15:05:00,-0.00233333340535,0.0,0.0,-0.00200000009499
2017-02-12 15:10:00,-0.00150000007124,0.0,0.0,-0.00250000006054
2017-02-12 15:15:00,-0.00200000009499,0.0,-0.00333333325883,-0.00200000009499
2017-02-12 15:20:00,-0.00200000009499,0.0,0.0,-0.00300000002608
2017-02-12 15:20:00,-0.00200000009499,0.0,0.0,-0.00200000009499
